Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,year_month
2005-04-02,17:00:00,1.9,1079,,8.8,932,312.0,719,184.0,1018,1056,11.4,32.6,0.4373,2005-04
2005-04-02,18:00:00,2.2,1096,,9.4,954,345.0,687,197.0,1085,1139,9.1,37.8,0.4372,2005-04
2005-04-02,19:00:00,3.0,1146,,11.8,1043,386.0,639,204.0,1169,1248,8.1,41.0,0.4458,2005-04
2005-04-02,20:00:00,2.6,1125,,11.3,1025,356.0,653,207.0,1147,1200,7.7,41.9,0.4409,2005-04
2005-04-02,21:00:00,2.8,1130,,9.7,968,467.0,680,208.0,1102,1220,7.1,43.9,0.4433,2005-04
2005-04-02,22:00:00,1.6,1017,,5.8,805,287.0,807,174.0,958,1032,6.3,45.8,0.4408,2005-04
2005-04-02,23:00:00,1.3,1017,,5.3,776,239.0,843,157.0,946,971,6.0,46.1,0.4351,2005-04
2005-04-03,0:00:00,2.3,1213,,7.5,877,336.0,654,158.0,1206,1282,4.3,80.9,0.6791,2005-04
2005-04-03,1:00:00,2.3,1142,,6.8,849,347.0,680,154.0,1173,1189,4.1,81.2,0.6721,2005-04
2005-04-03,2:00:00,1.7,1089,,4.7,750,241.0,765,138.0,1108,1117,3.9,80.9,0.6613,2005-04
2005-04-03,3:00:00,1.2,982,,2.5,617,,891,,977,1024,4.5,70.6,0.6004,2005-04
2005-04-03,4:00:00,0.6,888,,1.3,526,96.0,1134,92.0,912,744,4.5,65.1,0.5547,2005-04
2005-04-03,5:00:00,0.9,979,,2.2,602,147.0,925,103.0,993,928,4.0,75.2,0.6161,2005-04
2005-04-03,6:00:00,1.1,1023,,3.6,690,210.0,833,117.0,1049,1006,3.7,76.4,0.6164,2005-04
2005-04-03,7:00:00,1.9,1153,,7.5,878,409.0,682,139.0,1180,1173,3.1,77.3,0.5985,2005-04
2005-04-03,8:00:00,3.7,1393,,16.8,1204,719.0,506,167.0,1497,1568,3.7,74.4,0.5992,2005-04
2005-04-03,9:00:00,6.1,1567,,28.0,1502,959.0,399,205.0,1848,1913,5.0,69.4,0.6118,2005-04
2005-04-03,10:00:00,4.6,1334,,15.8,1174,744.0,524,216.0,1432,1643,6.5,60.9,0.5919,2005-04
2005-04-03,11:00:00,3.3,1280,,15.5,1165,583.0,533,192.0,1435,1605,7.6,59.8,0.6245,2005-04
2005-04-03,12:00:00,3.3,1330,,14.9,1145,597.0,537,188.0,1399,1668,8.6,57.6,0.6471,2005-04
2005-04-03,13:00:00,3.4,1349,,16.4,1193,550.0,507,189.0,1493,1710,10.9,52.4,0.6826,2005-04
2005-04-03,14:00:00,3.6,1349,,15.6,1167,499.0,515,192.0,1443,1632,12.3,48.3,0.6871,2005-04
2005-04-03,15:00:00,3.9,1344,,16.1,1182,470.0,525,194.0,1411,1545,12.5,43.4,0.6298,2005-04
2005-04-03,16:00:00,4.8,1337,,16.6,1198,568.0,521,217.0,1401,1557,11.9,42.3,0.5902,2005-04
2005-04-03,17:00:00,3.9,1316,,15.9,1177,525.0,544,178.0,1392,1529,12.3,41.2,0.5867,2005-04
2005-04-03,18:00:00,3.6,1253,,13.3,1094,481.0,575,183.0,1327,1430,10.8,48.1,0.6235,2005-04
2005-04-03,19:00:00,3.6,1258,,14.9,1144,414.0,558,189.0,1336,1509,8.9,52.5,0.5996,2005-04
2005-04-03,20:00:00,4.6,1326,,18.5,1253,565.0,514,225.0,1479,1615,8.4,54.7,0.6057,2005-04
2005-04-03,21:00:00,2.3,1109,,7.9,896,303.0,710,175.0,1132,1242,7.5,58.7,0.6112,2005-04
2005-04-03,22:00:00,1.6,1029,,5.0,762,221.0,820,153.0,1049,1065,6.9,60.0,0.5977,2005-04
2005-04-03,23:00:00,1.8,1112,,6.5,833,260.0,759,156.0,1104,1180,6.6,61.3,0.5995,2005-04
2005-04-01,0:00:00,1.3,,,,,193.0,,117.0,,,,,,2005-04
2005-04-01,1:00:00,1.2,,,,,167.0,,104.0,,,,,,2005-04
2005-04-01,2:00:00,1.3,,,,,159.0,,97.0,,,,,,2005-04
2005-04-01,3:00:00,0.8,,,,,,,,,,,,,2005-04
2005-04-01,4:00:00,0.6,,,,,89.0,,72.0,,,,,,2005-04
2005-04-01,5:00:00,0.8,,,,,97.0,,71.0,,,,,,2005-04
2005-04-01,6:00:00,0.9,,,,,182.0,,94.0,,,,,,2005-04
2005-04-01,7:00:00,1.1,,,,,262.0,,118.0,,,,,,2005-04
2005-04-01,8:00:00,3.4,,,,,561.0,,174.0,,,,,,2005-04
2005-04-01,9:00:00,3.6,,,,,540.0,,170.0,,,,,,2005-04
2005-04-01,10:00:00,3.1,,,,,480.0,,171.0,,,,,,2005-04
2005-04-01,11:00:00,3.3,,,,,608.0,,196.0,,,,,,2005-04
2005-04-01,12:00:00,3.4,,,,,584.0,,191.0,,,,,,2005-04
2005-04-01,13:00:00,2.8,,,,,426.0,,165.0,,,,,,2005-04
2005-04-01,14:00:00,2.6,,,,,397.0,,148.0,,,,,,2005-04
2005-04-01,15:00:00,3.0,,,,,473.0,,172.0,,,,,,2005-04
2005-04-01,16:00:00,2.9,,,,,369.0,,165.0,,,,,,2005-04
2005-04-01,17:00:00,3.8,,,,,532.0,,184.0,,,,,,2005-04
2005-04-01,18:00:00,3.8,,,,,498.0,,173.0,,,,,,2005-04
2005-04-01,19:00:00,3.6,,,,,487.0,,174.0,,,,,,2005-04
2005-04-01,20:00:00,4.5,,,,,629.0,,181.0,,,,,,2005-04
2005-04-01,21:00:00,3.7,,,,,502.0,,166.0,,,,,,2005-04
2005-04-01,22:00:00,2.4,,,,,381.0,,150.0,,,,,,2005-04
2005-04-01,23:00:00,1.7,,,,,250.0,,131.0,,,,,,2005-04
2005-04-02,0:00:00,1.2,1083,,6.4,828,235.0,734,161.0,1067,1273,6.0,62.7,0.589,2005-04
2005-04-02,1:00:00,1.2,1055,,5.1,771,217.0,781,147.0,1030,1174,5.1,65.4,0.5797,2005-04
2005-04-02,2:00:00,0.7,973,,3.3,672,141.0,887,111.0,954,1031,4.7,64.6,0.5568,2005-04
2005-04-02,3:00:00,0.9,1039,,5.3,777,,778,,1031,1082,2.9,72.2,0.5523,2005-04
2005-04-02,4:00:00,0.8,949,,3.1,657,158.0,895,115.0,948,991,5.0,63.5,0.5575,2005-04
2005-04-02,5:00:00,0.4,920,,2.2,601,87.0,974,80.0,920,925,3.9,65.5,0.5367,2005-04
2005-04-02,6:00:00,0.7,989,,3.9,703,194.0,843,122.0,988,1017,1.8,74.5,0.5271,2005-04
2005-04-02,7:00:00,1.4,1100,,6.9,854,401.0,714,186.0,1075,1187,1.8,73.7,0.5198,2005-04
2005-04-02,8:00:00,4.0,1411,,19.7,1288,887.0,492,306.0,1472,1638,2.3,70.9,0.5182,2005-04
2005-04-02,9:00:00,3.9,1328,,20.1,1300,654.0,499,301.0,1405,1672,4.4,61.1,0.5176,2005-04
2005-04-02,10:00:00,3.1,1308,,16.3,1189,566.0,534,274.0,1325,1656,7.7,49.8,0.5267,2005-04
2005-04-02,11:00:00,3.2,1280,,14.3,1127,649.0,558,247.0,1277,1641,12.1,36.9,0.5212,2005-04
2005-04-02,12:00:00,1.5,1056,,7.0,857,309.0,735,169.0,1028,1117,15.0,28.5,0.4821,2005-04
2005-04-02,13:00:00,1.2,1019,,6.3,825,229.0,781,138.0,994,901,14.5,28.3,0.4665,2005-04
2005-04-02,14:00:00,1.9,1084,,8.6,923,312.0,712,149.0,1085,1046,12.9,31.8,0.4707,2005-04
2005-04-02,15:00:00,1.5,998,,6.6,841,276.0,792,165.0,979,884,12.1,32.3,0.4548,2005-04
2005-04-02,16:00:00,1.4,987,,6.1,816,236.0,816,156.0,959,821,11.3,33.5,0.4476,2005-04
2005-04-02,17:00:00,1.9,1079,,8.8,932,312.0,719,184.0,1018,1056,11.4,32.6,0.4373,2005-04
2005-04-02,18:00:00,2.2,1096,,9.4,954,345.0,687,197.0,1085,1139,9.1,37.8,0.4372,2005-04
2005-04-02,19:00:00,3.0,1146,,11.8,1043,386.0,639,204.0,1169,1248,8.1,41.0,0.4458,2005-04
2005-04-02,20:00:00,2.6,1125,,11.3,1025,356.0,653,207.0,1147,1200,7.7,41.9,0.4409,2005-04
2005-04-02,21:00:00,2.8,1130,,9.7,968,467.0,680,208.0,1102,1220,7.1,43.9,0.4433,2005-04
2005-04-02,22:00:00,1.6,1017,,5.8,805,287.0,807,174.0,958,1032,6.3,45.8,0.4408,2005-04
2005-04-02,23:00:00,1.3,1017,,5.3,776,239.0,843,157.0,946,971,6.0,46.1,0.4351,2005-04
2005-04-03,0:00:00,2.3,1213,,7.5,877,336.0,654,158.0,1206,1282,4.3,80.9,0.6791,2005-04
2005-04-03,1:00:00,2.3,1142,,6.8,849,347.0,680,154.0,1173,1189,4.1,81.2,0.6721,2005-04
2005-04-03,2:00:00,1.7,1089,,4.7,750,241.0,765,138.0,1108,1117,3.9,80.9,0.6613,2005-04
2005-04-03,3:00:00,1.2,982,,2.5,617,,891,,977,1024,4.5,70.6,0.6004,2005-04
2005-04-03,4:00:00,0.6,888,,1.3,526,96.0,1134,92.0,912,744,4.5,65.1,0.5547,2005-04
2005-04-03,5:00:00,0.9,979,,2.2,602,147.0,925,103.0,993,928,4.0,75.2,0.6161,2005-04
2005-04-03,6:00:00,1.1,1023,,3.6,690,210.0,833,117.0,1049,1006,3.7,76.4,0.6164,2005-04
2005-04-03,7:00:00,1.9,1153,,7.5,878,409.0,682,139.0,1180,1173,3.1,77.3,0.5985,2005-04
2005-04-03,8:00:00,3.7,1393,,16.8,1204,719.0,506,167.0,1497,1568,3.7,74.4,0.5992,2005-04
2005-04-03,9:00:00,6.1,1567,,28.0,1502,959.0,399,205.0,1848,1913,5.0,69.4,0.6118,2005-04
2005-04-03,10:00:00,4.6,1334,,15.8,1174,744.0,524,216.0,1432,1643,6.5,60.9,0.5919,2005-04
2005-04-03,11:00:00,3.3,1280,,15.5,1165,583.0,533,192.0,1435,1605,7.6,59.8,0.6245,2005-04
2005-04-03,12:00:00,3.3,1330,,14.9,1145,597.0,537,188.0,1399,1668,8.6,57.6,0.6471,2005-04
2005-04-03,13:00:00,3.4,1349,,16.4,1193,550.0,507,189.0,1493,1710,10.9,52.4,0.6826,2005-04
2005-04-03,14:00:00,3.6,1349,,15.6,1167,499.0,515,192.0,1443,1632,12.3,48.3,0.6871,2005-04
2005-04-03,15:00:00,3.9,1344,,16.1,1182,470.0,525,194.0,1411,1545,12.5,43.4,0.6298,2005-04
2005-04-03,16:00:00,4.8,1337,,16.6,1198,568.0,521,217.0,1401,1557,11.9,42.3,0.5902,2005-04
2005-04-03,17:00:00,3.9,1316,,15.9,1177,525.0,544,178.0,1392,1529,12.3,41.2,0.5867,2005-04
2005-04-03,18:00:00,3.6,1253,,13.3,1094,481.0,575,183.0,1327,1430,10.8,48.1,0.6235,2005-04
2005-04-03,19:00:00,3.6,1258,,14.9,1144,414.0,558,189.0,1336,1509,8.9,52.5,0.5996,2005-04
2005-04-03,20:00:00,4.6,1326,,18.5,1253,565.0,514,225.0,1479,1615,8.4,54.7,0.6057,2005-04
2005-04-03,21:00:00,2.3,1109,,7.9,896,303.0,710,175.0,1132,1242,7.5,58.7,0.6112,2005-04
2005-04-03,22:00:00,1.6,1029,,5.0,762,221.0,820,153.0,1049,1065,6.9,60.0,0.5977,2005-04
2005-04-03,23:00:00,1.8,1112,,6.5,833,260.0,759,156.0,1104,1180,6.6,61.3,0.5995,2005-04
2005-04-04,0:00:00,0.9,1012,,3.5,683,117,801,93,1073,816,14.2,51.4,0.8275,2005-04
2005-04-04,1:00:00,0.6,944,,1.9,579,70,925,58,1002,598,13.8,51.2,0.8058,2005-04
2005-04-04,2:00:00,0.5,912,,1.5,544,69,959,55,1002,573,12.1,56.3,0.7927,2005-04
2005-04-04,3:00:00,0.4,887,,1.1,508,62,1047,51,974,549,11.3,58.9,0.7888,2005-04
2005-04-04,4:00:00,,864,,0.8,478,52,1116,43,958,489,11.8,56.0,0.7743,2005-04
2005-04-04,5:00:00,0.5,888,,1.3,528,77,1077,53,987,578,10.4,59.9,0.755,2005-04
2005-04-04,6:00:00,1.1,1031,,4.4,730,182,760,93,1129,905,9.5,63.1,0.7531,2005-04
2005-04-04,7:00:00,4.0,1384,,17.4,1221,594,470,155,1600,1457,9.7,61.9,0.7446,2005-04
2005-04-04,8:00:00,5.0,1446,,22.4,1362,586,415,174,1777,1705,13.5,48.9,0.7553,2005-04
2005-04-04,9:00:00,3.9,1297,,13.6,1102,523,507,187,1375,1583,18.2,36.3,0.7487,2005-04
2005-04-04,10:00:00,3.1,1314,,13.5,1101,472,539,190,1374,1729,21.9,29.3,0.7568,2005-04
2005-04-04,11:00:00,2.4,1163,,11.4,1027,353,604,179,1264,1269,24.3,23.7,0.7119,2005-04
2005-04-04,12:00:00,2.4,1142,,12.4,1063,293,603,175,1241,1092,26.9,18.3,0.6406,2005-04
2005-04-04,13:00:00,2.1,1003,,9.5,961,235,702,156,1041,770,28.3,13.5,0.5139,2005-04
2005-04-04,14:00:00,2.2,1071,,11.9,1047,265,654,168,1129,816,28.5,13.1,0.5028,2005-04
2005-04-04,0:00:00,0.9,1012,,3.5,683,117,801,93,1073,816,14.2,51.4,0.8275,2005-04
