Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,year_month
2004-12-04,22:00:00,0.8,913,49.0,2.6,626,61.0,1271,68.0,1234,474,10.3,58.0,0.7239,2004-12
2004-12-04,23:00:00,0.8,914,56.0,2.4,610,54.0,1322,65.0,1230,455,10.4,58.4,0.7352,2004-12
2004-12-05,0:00:00,1.7,1122,,8.7,926,105.0,805,88.0,1619,1174,16.9,58.8,1.125,2004-12
2004-12-05,1:00:00,0.8,986,,5.2,771,54.0,964,67.0,1518,947,17.6,57.6,1.1484,2004-12
2004-12-05,2:00:00,0.8,966,,4.6,744,58.0,967,65.0,1511,935,15.6,63.9,1.1287,2004-12
2004-12-05,3:00:00,0.6,919,,3.1,661,,1089,,1468,838,14.9,65.7,1.1073,2004-12
2004-12-05,4:00:00,,872,,2.7,632,37.0,1132,47.0,1403,768,15.6,62.2,1.0961,2004-12
2004-12-05,5:00:00,0.8,967,,4.7,749,84.0,996,57.0,1517,881,14.0,68.3,1.0884,2004-12
2004-12-05,6:00:00,1.5,1152,,9.6,964,134.0,800,73.0,1705,1096,14.5,65.7,1.0804,2004-12
2004-12-05,7:00:00,4.1,1500,,23.6,1393,279.0,560,95.0,2163,1495,15.5,62.2,1.0875,2004-12
2004-12-05,8:00:00,5.9,1754,,37.4,1716,333.0,452,110.0,2667,1895,17.0,56.8,1.0909,2004-12
2004-12-05,9:00:00,5.1,1558,,26.6,1469,336.0,525,121.0,2281,1758,18.8,52.4,1.1285,2004-12
2004-12-05,10:00:00,3.9,1446,,22.0,1350,280.0,568,108.0,2140,1630,19.7,51.9,1.1796,2004-12
2004-12-05,11:00:00,3.4,1349,,17.9,1236,275.0,627,125.0,1964,1530,20.9,44.6,1.0872,2004-12
2004-12-05,12:00:00,3.3,1452,,22.7,1371,207.0,576,117.0,2138,1622,21.9,43.3,1.1265,2004-12
2004-12-05,13:00:00,5.1,1676,,29.3,1534,305.0,496,131.0,2413,1828,20.4,55.7,1.3205,2004-12
2004-12-05,14:00:00,3.1,1327,,14.7,1139,236.0,658,126.0,1894,1323,17.4,67.0,1.325,2004-12
2004-12-05,15:00:00,2.5,1248,,12.6,1072,183.0,713,114.0,1797,1188,17.1,64.0,1.2413,2004-12
2004-12-05,16:00:00,2.4,1250,,12.7,1074,162.0,724,123.0,1806,1166,17.3,61.1,1.1957,2004-12
2004-12-05,17:00:00,2.8,1222,,13.0,1084,157.0,727,116.0,1797,1108,17.7,56.3,1.13,2004-12
2004-12-05,18:00:00,2.9,1159,,13.4,1097,136.0,748,107.0,1709,995,17.4,48.6,0.9559,2004-12
2004-12-05,19:00:00,3.4,1192,,14.8,1143,166.0,740,123.0,1767,1108,17.6,43.7,0.8698,2004-12
2004-12-05,20:00:00,2.2,1074,,9.4,954,136.0,846,112.0,1570,956,16.7,47.2,0.892,2004-12
2004-12-05,21:00:00,1.6,984,,6.9,851,112.0,959,101.0,1452,817,16.8,45.6,0.8636,2004-12
2004-12-05,22:00:00,1.3,970,,5.2,773,87.0,1026,91.0,1425,658,16.1,52.0,0.946,2004-12
2004-12-05,23:00:00,1.3,987,,5.7,800,86.0,989,88.0,1462,658,15.5,57.1,0.996,2004-12
2004-12-03,0:00:00,1.7,1080,55.0,5.9,805,122.0,1254,97.0,1375,816,8.3,58.5,0.6438,2004-12
2004-12-03,1:00:00,1.9,1044,53.0,6.4,829,133.0,1247,110.0,1378,832,7.7,59.7,0.6308,2004-12
2004-12-03,2:00:00,1.4,988,40.0,4.1,718,82.0,1396,91.0,1304,692,7.1,61.8,0.6276,2004-12
2004-12-03,3:00:00,0.8,889,21.0,1.9,574,,1680,,1187,512,7.0,62.3,0.6261,2004-12
2004-12-03,4:00:00,,831,10.0,1.1,506,21.0,1893,32.0,1134,384,6.1,65.9,0.6248,2004-12
2004-12-03,5:00:00,0.6,847,7.0,1.0,501,30.0,1895,44.0,1155,394,6.3,65.0,0.6233,2004-12
2004-12-03,6:00:00,0.8,927,17.0,1.8,571,56.0,1685,71.0,1223,487,6.8,62.9,0.6234,2004-12
2004-12-03,7:00:00,1.4,1091,33.0,4.4,730,109.0,1387,104.0,1361,748,6.4,65.1,0.6316,2004-12
2004-12-03,8:00:00,4.4,1587,202.0,17.9,1236,307.0,897,141.0,1900,1400,7.3,63.1,0.6499,2004-12
2004-12-03,9:00:00,,1545,,22.1,1353,,767,,2058,1588,9.2,56.2,0.6561,2004-12
2004-12-03,10:00:00,3.1,1350,208.0,14.0,1118,187.0,912,122.0,1712,1237,13.2,41.7,0.632,2004-12
2004-12-03,11:00:00,2.7,1263,166.0,11.6,1037,216.0,969,143.0,1598,1167,14.3,38.4,0.6243,2004-12
2004-12-03,12:00:00,2.1,1206,114.0,10.2,986,143.0,1035,113.0,1537,959,15.0,36.5,0.6195,2004-12
2004-12-03,13:00:00,2.5,1252,140.0,11.0,1016,160.0,1008,116.0,1593,983,16.1,34.5,0.6262,2004-12
2004-12-03,14:00:00,2.7,1287,169.0,12.8,1078,163.0,949,123.0,1660,1061,16.3,35.7,0.656,2004-12
2004-12-03,15:00:00,2.9,1353,185.0,14.2,1122,190.0,922,126.0,1740,1139,15.8,37.0,0.661,2004-12
2004-12-03,16:00:00,2.8,1309,165.0,12.7,1073,178.0,954,120.0,1657,1112,15.9,37.2,0.6657,2004-12
2004-12-03,17:00:00,2.4,1274,133.0,11.7,1041,150.0,1006,119.0,1610,994,16.9,34.3,0.6549,2004-12
2004-12-03,18:00:00,3.9,1510,233.0,19.3,1277,206.0,812,149.0,1910,1410,15.1,39.6,0.6766,2004-12
2004-12-03,19:00:00,3.7,1525,242.0,18.2,1246,202.0,821,145.0,1847,1448,14.4,43.4,0.7084,2004-12
2004-12-03,20:00:00,6.6,1843,488.0,32.6,1610,340.0,624,170.0,2390,1887,12.9,50.5,0.7478,2004-12
2004-12-03,21:00:00,4.4,1598,333.0,20.1,1299,274.0,752,149.0,1941,1627,12.1,53.3,0.7536,2004-12
2004-12-03,22:00:00,3.5,1484,215.0,14.3,1127,253.0,839,139.0,1723,1491,11.0,59.1,0.774,2004-12
2004-12-03,23:00:00,5.4,1677,367.0,21.8,1346,300.0,741,134.0,2062,1657,9.7,64.6,0.7771,2004-12
2004-12-04,0:00:00,0.7,840.0,31,1.6,556.0,41.0,1474.0,58.0,1094.0,366.0,13.7,38.3,0.5957,2004-12
2004-12-04,1:00:00,0.6,799.0,29,1.1,514.0,42.0,1615.0,59.0,1036.0,332.0,14.1,34.0,0.5442,2004-12
2004-12-04,2:00:00,0.7,856.0,34,2.0,581.0,36.0,1448.0,54.0,1111.0,346.0,14.6,34.0,0.5605,2004-12
2004-12-04,3:00:00,0.6,830.0,34,1.7,560.0,,1452.0,,1066.0,350.0,14.4,32.8,0.5364,2004-12
2004-12-04,4:00:00,0.3,753.0,9,0.7,462.0,16.0,1822.0,25.0,955.0,274.0,13.9,30.9,0.4868,2004-12
2004-12-04,5:00:00,0.3,785.0,14,0.5,448.0,16.0,1923.0,26.0,1003.0,263.0,13.5,37.9,0.5852,2004-12
2004-12-04,6:00:00,0.4,835,23.0,0.7,472,33.0,1756,49.0,1117,314,13.9,43.6,0.6871,2004-12
2004-12-04,7:00:00,0.5,865,36.0,0.9,494,39.0,1613,53.0,1185,367,13.5,50.1,0.7706,2004-12
2004-12-04,8:00:00,0.6,922,39.0,1.5,541,45.0,1453,57.0,1246,432,13.3,53.6,0.8169,2004-12
2004-12-04,9:00:00,0.8,975,38.0,2.2,598,63.0,1268,73.0,1293,536,13.4,56.0,0.8576,2004-12
2004-12-04,10:00:00,1.0,1040,55.0,2.9,646,71.0,1210,78.0,1325,555,13.0,59.6,0.886,2004-12
2004-12-04,11:00:00,1.3,1115,75.0,3.9,707,104.0,1105,93.0,1384,677,12.7,62.7,0.9173,2004-12
2004-12-04,12:00:00,1.1,1004,64.0,2.8,641,85.0,1201,71.0,1305,557,12.1,60.5,0.8505,2004-12
2004-12-04,13:00:00,0.6,895,39.0,1.4,536,53.0,1415,56.0,1229,421,11.2,64.4,0.8537,2004-12
2004-12-04,14:00:00,0.7,917,42.0,1.7,563,58.0,1415,60.0,1257,423,10.7,67.6,0.8703,2004-12
2004-12-04,15:00:00,1.2,1025,78.0,3.6,689,89.0,1189,77.0,1325,519,11.4,61.2,0.8236,2004-12
2004-12-04,16:00:00,1.4,1035,69.0,3.1,660,96.0,1222,82.0,1301,533,9.9,70.5,0.8581,2004-12
2004-12-04,17:00:00,1.2,1025,67.0,3.5,682,88.0,1197,77.0,1313,537,10.3,65.2,0.8151,2004-12
2004-12-04,18:00:00,1.3,1040,83.0,3.9,705,100.0,1149,91.0,1324,612,11.0,58.9,0.7714,2004-12
2004-12-04,19:00:00,1.8,1070,79.0,5.2,776,127.0,1065,93.0,1369,697,10.6,59.5,0.7595,2004-12
2004-12-04,20:00:00,1.2,964,68.0,3.7,692,88.0,1176,82.0,1292,573,10.6,57.7,0.7362,2004-12
2004-12-04,21:00:00,0.8,904,56.0,2.7,635,66.0,1269,74.0,1233,489,10.6,56.1,0.7149,2004-12
2004-12-04,22:00:00,0.8,913,49.0,2.6,626,61.0,1271,68.0,1234,474,10.3,58.0,0.7239,2004-12
2004-12-04,23:00:00,0.8,914,56.0,2.4,610,54.0,1322,65.0,1230,455,10.4,58.4,0.7352,2004-12
2004-12-05,0:00:00,1.7,1122,,8.7,926,105.0,805,88.0,1619,1174,16.9,58.8,1.125,2004-12
2004-12-05,1:00:00,0.8,986,,5.2,771,54.0,964,67.0,1518,947,17.6,57.6,1.1484,2004-12
2004-12-05,2:00:00,0.8,966,,4.6,744,58.0,967,65.0,1511,935,15.6,63.9,1.1287,2004-12
2004-12-05,3:00:00,0.6,919,,3.1,661,,1089,,1468,838,14.9,65.7,1.1073,2004-12
2004-12-05,4:00:00,,872,,2.7,632,37.0,1132,47.0,1403,768,15.6,62.2,1.0961,2004-12
2004-12-05,5:00:00,0.8,967,,4.7,749,84.0,996,57.0,1517,881,14.0,68.3,1.0884,2004-12
2004-12-05,6:00:00,1.5,1152,,9.6,964,134.0,800,73.0,1705,1096,14.5,65.7,1.0804,2004-12
2004-12-05,7:00:00,4.1,1500,,23.6,1393,279.0,560,95.0,2163,1495,15.5,62.2,1.0875,2004-12
2004-12-05,8:00:00,5.9,1754,,37.4,1716,333.0,452,110.0,2667,1895,17.0,56.8,1.0909,2004-12
2004-12-05,9:00:00,5.1,1558,,26.6,1469,336.0,525,121.0,2281,1758,18.8,52.4,1.1285,2004-12
2004-12-05,10:00:00,3.9,1446,,22.0,1350,280.0,568,108.0,2140,1630,19.7,51.9,1.1796,2004-12
2004-12-05,11:00:00,3.4,1349,,17.9,1236,275.0,627,125.0,1964,1530,20.9,44.6,1.0872,2004-12
2004-12-05,12:00:00,3.3,1452,,22.7,1371,207.0,576,117.0,2138,1622,21.9,43.3,1.1265,2004-12
2004-12-05,13:00:00,5.1,1676,,29.3,1534,305.0,496,131.0,2413,1828,20.4,55.7,1.3205,2004-12
2004-12-05,14:00:00,3.1,1327,,14.7,1139,236.0,658,126.0,1894,1323,17.4,67.0,1.325,2004-12
2004-12-05,15:00:00,2.5,1248,,12.6,1072,183.0,713,114.0,1797,1188,17.1,64.0,1.2413,2004-12
2004-12-05,16:00:00,2.4,1250,,12.7,1074,162.0,724,123.0,1806,1166,17.3,61.1,1.1957,2004-12
2004-12-05,17:00:00,2.8,1222,,13.0,1084,157.0,727,116.0,1797,1108,17.7,56.3,1.13,2004-12
2004-12-05,18:00:00,2.9,1159,,13.4,1097,136.0,748,107.0,1709,995,17.4,48.6,0.9559,2004-12
2004-12-05,19:00:00,3.4,1192,,14.8,1143,166.0,740,123.0,1767,1108,17.6,43.7,0.8698,2004-12
2004-12-05,20:00:00,2.2,1074,,9.4,954,136.0,846,112.0,1570,956,16.7,47.2,0.892,2004-12
2004-12-05,21:00:00,1.6,984,,6.9,851,112.0,959,101.0,1452,817,16.8,45.6,0.8636,2004-12
2004-12-05,22:00:00,1.3,970,,5.2,773,87.0,1026,91.0,1425,658,16.1,52.0,0.946,2004-12
2004-12-05,23:00:00,1.3,987,,5.7,800,86.0,989,88.0,1462,658,15.5,57.1,0.996,2004-12
2004-12-06,0:00:00,1.3,988,,8.9,937,98.0,894,91.0,1543,1008,23.5,32.2,0.922,2004-12
2004-12-06,1:00:00,0.9,924,,6.6,839,57.0,957,68.0,1453,849,23.5,32.7,0.9349,2004-12
2004-12-06,2:00:00,0.6,839,,4.3,725,36.0,1052,52.0,1368,668,24.1,32.0,0.9467,2004-12
2004-12-06,3:00:00,0.5,826,,3.2,666,,1109,,1349,641,22.6,34.8,0.9441,2004-12
2004-12-06,4:00:00,0.5,853,,4.1,716,45.0,1047,58.0,1414,707,20.8,40.2,0.9725,2004-12
2004-12-06,5:00:00,0.9,918,,6.0,810,87.0,936,78.0,1524,939,18.8,46.6,1.0027,2004-12
2004-12-06,6:00:00,0.7,890,,5.6,791,62.0,950,61.0,1489,886,19.8,46.0,1.0524,2004-12
2004-12-06,7:00:00,0.6,865,,4.8,752,65.0,996,64.0,1451,837,21.3,42.3,1.0625,2004-12
2004-12-06,8:00:00,1.3,1003,,8.9,937,125.0,850,81.0,1622,1005,21.3,41.8,1.0449,2004-12
2004-12-06,9:00:00,1.9,1123,,13.1,1088,157.0,746,92.0,1789,1191,24.0,36.6,1.0772,2004-12
2004-12-06,10:00:00,2.1,1146,,14.1,1119,171.0,746,101.0,1823,1200,27.2,30.7,1.0884,2004-12
2004-12-06,11:00:00,1.8,1110,,11.2,1021,119.0,820,96.0,1724,971,32.3,23.6,1.1271,2004-12
2004-12-06,12:00:00,1.8,1126,,10.0,979,110.0,849,101.0,1700,907,31.9,25.8,1.2023,2004-12
2004-12-06,13:00:00,1.6,1067,,9.6,962,95.0,860,91.0,1658,802,35.1,21.8,1.2093,2004-12
2004-12-06,14:00:00,1.2,1008,,7.2,866,58.0,937,68.0,1573,695,36.0,20.5,1.1995,2004-12
2004-12-06,15:00:00,1.2,1062,,8.6,924,69.0,892,76.0,1683,777,37.0,20.1,1.2423,2004-12
2004-12-06,16:00:00,1.4,1082,,9.0,939,76.0,869,84.0,1678,818,36.4,21.0,1.2515,2004-12
2004-12-06,17:00:00,1.3,1042,,7.9,897,63.0,901,76.0,1605,681,35.2,22.6,1.267,2004-12
2004-12-06,18:00:00,1.1,1022,,6.2,823,51.0,964,61.0,1599,631,32.5,27.6,1.3229,2004-12
2004-12-06,19:00:00,1.1,1024,,6.3,828,46.0,936,52.0,1601,641,29.1,35.1,1.3919,2004-12
2004-12-06,20:00:00,1.1,1048,,6.3,828,52.0,922,59.0,1618,683,26.9,39.7,1.3898,2004-12
2004-12-06,21:00:00,1.8,1153,,11.2,1022,84.0,765,89.0,1806,1013,26.1,42.2,1.4039,2004-12
2004-12-06,22:00:00,2.3,1195,,12.8,1077,130.0,731,113.0,1860,1151,25.5,43.8,1.4095,2004-12
2004-12-06,23:00:00,2.6,1245,,13.2,1091,147.0,734,112.0,1870,1134,24.9,45.6,1.4135,2004-12
2004-12-07,0:00:00,0.9,954,,7.5,879,78.0,837,82.0,1550,834,21.6,44.0,1.1244,2004-12
2004-12-07,1:00:00,0.8,903,,5.7,800,50.0,911,68.0,1478,751,20.7,46.4,1.1198,2004-12
2004-12-07,2:00:00,0.2,779,,2.0,581,13.0,1204,22.0,1323,505,21.2,46.2,1.1482,2004-12
2004-12-07,3:00:00,0.1,761,,1.4,540,,1269,,1303,486,22.7,42.3,1.1491,2004-12
2004-12-07,4:00:00,,780,,1.8,568,24.0,1200,34.0,1331,501,19.9,51.3,1.1803,2004-12
2004-12-07,5:00:00,0.5,835,,3.3,672,43.0,1053,43.0,1423,628,20.0,51.8,1.1967,2004-12
2004-12-07,6:00:00,1.4,1004,,9.4,955,146.0,758,84.0,1671,1043,18.5,57.4,1.2076,2004-12
2004-12-07,7:00:00,3.3,1272,,21.1,1328,333.0,567,108.0,2085,1463,19.6,54.3,1.2278,2004-12
2004-12-07,8:00:00,3.6,1173,,17.2,1217,298.0,625,112.0,1945,1358,21.3,49.7,1.2452,2004-12
2004-12-07,9:00:00,1.7,986,,8.5,922,178.0,820,104.0,1586,971,21.7,46.3,1.1867,2004-12
2004-12-07,10:00:00,1.5,942,,6.8,849,177.0,907,107.0,1496,894,23.4,39.4,1.1172,2004-12
2004-12-07,11:00:00,1.6,957,,7.4,875,172.0,891,102.0,1525,871,25.7,33.0,1.0763,2004-12
2004-12-07,12:00:00,2.1,1024,,12.1,1052,183.0,779,104.0,1690,952,28.5,27.3,1.0479,2004-12
2004-12-07,13:00:00,2.1,962,,9.6,963,164.0,835,96.0,1592,843,27.0,27.9,0.9812,2004-12
2004-12-07,14:00:00,1.6,958,,7.4,873,122.0,868,80.0,1550,750,24.2,36.9,1.0966,2004-12
2004-12-07,15:00:00,1.3,933,,6.4,831,105.0,888,72.0,1514,710,26.0,34.9,1.1509,2004-12
2004-12-07,16:00:00,1.6,942,,8.3,912,144.0,842,106.0,1551,814,24.8,33.1,1.0222,2004-12
2004-12-07,17:00:00,3.1,1073,,14.0,1117,220.0,693,119.0,1762,1052,24.0,36.3,1.0708,2004-12
2004-12-07,18:00:00,3.3,1086,,15.3,1159,207.0,686,119.0,1782,1060,23.6,35.5,1.0187,2004-12
2004-12-07,19:00:00,3.4,1091,,15.4,1161,210.0,682,128.0,1797,1153,23.6,35.7,1.0282,2004-12
2004-12-07,20:00:00,2.8,980,,10.9,1009,175.0,786,112.0,1625,986,23.3,34.5,0.9768,2004-12
2004-12-07,21:00:00,1.5,904,,7.5,877,117.0,890,95.0,1488,781,22.5,36.8,0.988,2004-12
2004-12-07,22:00:00,1.3,865,,5.2,773,93.0,991,85.0,1414,653,21.3,38.7,0.9686,2004-12
2004-12-07,23:00:00,1.6,898,,7.1,863,118.0,911,101.0,1493,777,20.9,39.4,0.9596,2004-12
2004-12-08,0:00:00,1.6,1053,,7.9,895,58.0,745,46.0,1727,882,27.3,57.8,2.0646,2004-12
2004-12-08,1:00:00,1.2,1003,,6.3,825,68.0,794,65.0,1716,801,26.7,60.6,2.0942,2004-12
2004-12-08,2:00:00,0.9,933,,3.8,701,57.0,906,62.0,1638,690,25.9,64.5,2.1247,2004-12
2004-12-08,3:00:00,0.6,869,,2.4,614,,1001,,1565,674,25.6,63.5,2.0566,2004-12
2004-12-08,4:00:00,,864,,2.5,617,15.0,1027,25.0,1561,622,26.7,61.0,2.101,2004-12
2004-12-08,5:00:00,0.7,931,,4.2,721,47.0,888,37.0,1651,799,25.8,64.6,2.1195,2004-12
2004-12-08,6:00:00,0.7,921,,4.5,738,39.0,893,41.0,1623,818,26.5,60.6,2.063,2004-12
2004-12-08,7:00:00,1.7,1139,,11.0,1013,87.0,672,60.0,1932,1034,26.4,61.7,2.0929,2004-12
2004-12-08,8:00:00,2.2,1205,,14.1,1118,122.0,585,65.0,2019,1189,27.5,60.1,2.1719,2004-12
2004-12-08,9:00:00,1.9,1126,,9.5,957,122.0,694,71.0,1841,1034,29.4,53.1,2.1362,2004-12
2004-12-08,10:00:00,1.5,1066,,6.9,855,101.0,803,61.0,1712,929,33.4,39.9,2.0177,2004-12
2004-12-08,11:00:00,1.6,1069,,7.2,867,92.0,785,65.0,1717,880,33.2,39.2,1.9642,2004-12
2004-12-08,12:00:00,1.3,975,,5.5,788,70.0,851,54.0,1629,701,34.5,35.1,1.8856,2004-12
2004-12-08,13:00:00,1.1,955,,5.1,766,58.0,898,58.0,1597,620,37.1,30.5,1.8962,2004-12
2004-12-08,14:00:00,1.0,949,,5.0,764,44.0,898,56.0,1579,573,35.9,32.1,1.8697,2004-12
2004-12-08,15:00:00,1.0,941,,5.6,792,44.0,897,60.0,1582,544,37.3,28.0,1.7537,2004-12
2004-12-08,16:00:00,1.1,942,,5.7,800,52.0,877,69.0,1567,581,38.1,26.3,1.7252,2004-12
2004-12-08,17:00:00,1.3,974,,7.0,855,53.0,836,67.0,1607,610,37.1,27.2,1.6844,2004-12
2004-12-08,18:00:00,1.5,1012,,8.1,904,65.0,794,79.0,1653,695,35.2,31.2,1.7485,2004-12
2004-12-08,19:00:00,1.6,1017,,8.7,929,67.0,772,86.0,1702,709,32.1,38.7,1.819,2004-12
2004-12-08,20:00:00,1.5,1006,,7.9,896,67.0,797,79.0,1697,736,30.3,45.1,1.9129,2004-12
2004-12-08,21:00:00,1.3,1008,,7.5,878,53.0,792,67.0,1691,722,29.3,50.2,2.0127,2004-12
2004-12-08,22:00:00,1.2,989,,6.0,814,53.0,845,65.0,1657,680,28.6,53.7,2.0691,2004-12
2004-12-08,23:00:00,1.6,1080,,8.5,920,60.0,739,67.0,1761,772,27.8,57.4,2.1107,2004-12
2004-12-09,0:00:00,,1251,,12.1,1055,,701,,1602,1364,24.1,48.8,1.4412,2004-12
2004-12-09,1:00:00,,1120,,8.0,900,,811,,1462,1111,23.6,50.4,1.447,2004-12
2004-12-09,2:00:00,,1108,,8.4,917,,797,,1495,1129,22.0,55.8,1.4585,2004-12
2004-12-09,3:00:00,,961,,4.9,759,,943,,1375,799,22.4,53.6,1.4379,2004-12
2004-12-09,4:00:00,,950,,4.2,719,,982,,1372,771,21.6,55.8,1.4228,2004-12
2004-12-09,5:00:00,,901,,2.3,608,,1105,,1299,646,21.8,55.2,1.4184,2004-12
2004-12-09,6:00:00,,903,,2.5,619,,1111,,1315,705,21.7,55.4,1.4192,2004-12
2004-12-09,7:00:00,,1024,,4.9,757,,923,,1423,908,20.6,59.8,1.435,2004-12
