Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,year_month
2004-01-08,21:00:00,1.7,1093.0,,9.1,944.0,71.0,711.0,85.0,1655.0,785.0,29.5,42.7,1.7316,2004-01
2004-01-08,22:00:00,1.7,1142.0,,9.1,945.0,73.0,682.0,83.0,1736.0,793.0,27.8,52.6,1.9398,2004-01
2004-01-08,23:00:00,1.7,1170.0,,9.5,959.0,86.0,666.0,88.0,1798.0,838.0,27.4,55.5,1.9998,2004-01
2004-01-09,0:00:00,1.9,1046,,9.5,960,189.0,671,96.0,1637,899,23.7,55.4,1.6031,2004-01
2004-01-09,1:00:00,1.3,953,,7.0,858,136.0,742,79.0,1544,780,22.8,58.5,1.5992,2004-01
2004-01-09,2:00:00,0.7,864,,3.3,673,83.0,947,61.0,1412,636,22.8,58.5,1.5985,2004-01
2004-01-09,3:00:00,0.5,829,,2.6,628,,994,,1378,577,22.3,59.7,1.5889,2004-01
2004-01-09,4:00:00,0.5,838,,2.8,639,72.0,963,48.0,1391,596,20.8,64.9,1.571,2004-01
2004-01-09,5:00:00,0.6,913,,4.3,728,121.0,802,63.0,1418,887,19.7,66.8,1.5184,2004-01
2004-01-09,6:00:00,1.3,1039,,8.5,921,268.0,687,92.0,1556,1115,19.8,64.3,1.4678,2004-01
2004-01-09,7:00:00,3.6,1252,,20.9,1320,451.0,499,99.0,2001,1374,20.6,62.3,1.4915,2004-01
2004-01-09,8:00:00,4.9,1410,,35.2,1669,458.0,393,117.0,2555,1644,23.2,54.0,1.5143,2004-01
2004-01-09,9:00:00,3.9,1217,,18.7,1261,487.0,533,142.0,1941,1375,26.3,43.1,1.4542,2004-01
2004-01-09,10:00:00,2.2,1114,,12.8,1077,319.0,633,121.0,1705,1199,29.1,35.4,1.4008,2004-01
2004-01-09,11:00:00,1.9,1026,,11.2,1020,269.0,689,122.0,1603,992,30.0,31.6,1.3176,2004-01
2004-01-09,12:00:00,2.2,1051,,13.3,1094,224.0,646,108.0,1675,966,32.4,26.3,1.2594,2004-01
2004-01-09,13:00:00,2.0,1027,,11.3,1024,162.0,700,80.0,1588,814,31.3,29.1,1.3054,2004-01
2004-01-09,14:00:00,1.7,996,,10.4,992,189.0,722,93.0,1580,727,31.1,28.6,1.2718,2004-01
2004-01-09,15:00:00,2.0,1028,,12.3,1060,213.0,686,108.0,1601,806,33.3,24.4,1.232,2004-01
2004-01-09,16:00:00,2.1,1030,,12.3,1060,245.0,705,118.0,1588,852,35.5,21.2,1.2022,2004-01
2004-01-09,17:00:00,3.2,1133,,19.4,1280,341.0,595,149.0,1791,1093,34.6,22.0,1.189,2004-01
2004-01-09,18:00:00,4.0,1180,,21.5,1339,382.0,567,171.0,1868,1211,33.3,23.6,1.1842,2004-01
2004-01-09,19:00:00,4.4,1261,,25.7,1446,358.0,528,154.0,2061,1346,30.0,28.5,1.1896,2004-01
2004-01-09,20:00:00,3.0,1093,,14.5,1133,288.0,599,122.0,1708,1200,28.0,33.0,1.2264,2004-01
2004-01-09,21:00:00,2.2,1068,,11.4,1029,252.0,650,126.0,1612,1192,27.2,37.4,1.3279,2004-01
2004-01-09,22:00:00,1.7,1031,,9.5,958,201.0,700,121.0,1560,1074,26.6,39.9,1.3657,2004-01
2004-01-09,23:00:00,1.9,1055,,11.6,1037,225.0,635,125.0,1632,1161,25.3,41.7,1.3247,2004-01
2004-01-10,0:00:00,1.9,1176.0,,10.4,993.0,206.0,659.0,91.0,1572.0,1178.0,20.3,66.4,1.5591,2004-01
2004-01-10,1:00:00,1.6,1137.0,,9.7,967.0,140.0,687.0,74.0,1557.0,1091.0,19.4,69.3,1.5418,2004-01
2004-01-10,2:00:00,1.3,1035.0,,6.9,851.0,132.0,764.0,69.0,1465.0,1002.0,19.0,70.8,1.5417,2004-01
2004-01-10,3:00:00,0.8,943.0,,4.0,709.0,,893.0,,1348.0,876.0,20.2,65.8,1.5442,2004-01
2004-01-10,4:00:00,0.6,904.0,,3.0,655.0,81.0,968.0,54.0,1326.0,824.0,19.8,67.2,1.5322,2004-01
2004-01-10,5:00:00,0.7,966.0,,4.3,726.0,120.0,872.0,60.0,1371.0,892.0,19.0,70.3,1.5308,2004-01
2004-01-10,6:00:00,1.6,1124.0,,9.8,972.0,279.0,674.0,69.0,1568.0,1092.0,18.8,71.8,1.5372,2004-01
2004-01-10,7:00:00,2.9,1348.0,,17.2,1217.0,392.0,559.0,91.0,1816.0,1413.0,20.2,66.3,1.555,2004-01
2004-01-10,8:00:00,4.1,1499.0,,27.9,1501.0,433.0,469.0,97.0,2130.0,1565.0,20.8,64.3,1.563,2004-01
2004-01-10,9:00:00,3.7,1427.0,,20.5,1311.0,531.0,503.0,114.0,1900.0,1594.0,22.3,59.3,1.5705,2004-01
2004-01-10,10:00:00,3.6,1473.0,,21.2,1330.0,619.0,497.0,129.0,1908.0,1677.0,23.2,56.6,1.5929,2004-01
2004-01-10,11:00:00,3.4,1440.0,,19.9,1294.0,522.0,506.0,137.0,1879.0,1616.0,23.8,54.7,1.587,2004-01
2004-01-10,12:00:00,3.7,1474.0,,21.1,1326.0,505.0,485.0,134.0,1943.0,1610.0,23.5,56.2,1.6048,2004-01
2004-01-10,13:00:00,4.1,1485.0,,22.3,1359.0,465.0,477.0,132.0,2005.0,1614.0,23.9,54.4,1.5963,2004-01
2004-01-10,14:00:00,3.2,,,,,383.0,,123.0,,,,,,2004-01
2004-01-10,15:00:00,2.4,1306.0,,12.9,1079.0,278.0,603.0,105.0,1668.0,1286.0,25.4,47.4,1.517,2004-01
2004-01-10,16:00:00,3.4,1464.0,,18.4,1251.0,372.0,530.0,136.0,1853.0,1487.0,26.4,45.4,1.54,2004-01
2004-01-10,17:00:00,5.6,1629.0,,26.5,1466.0,540.0,458.0,169.0,2130.0,1703.0,25.8,46.9,1.5375,2004-01
2004-01-10,18:00:00,,1629.0,,29.4,1536.0,,435.0,,2205.0,1773.0,25.3,49.6,1.5805,2004-01
2004-01-10,19:00:00,,1707.0,,33.7,1637.0,,411.0,,2338.0,1848.0,24.2,54.3,1.6117,2004-01
2004-01-10,20:00:00,,1424.0,,19.9,1293.0,,524.0,,1902.0,1550.0,22.8,58.1,1.5951,2004-01
2004-01-10,21:00:00,,1297.0,,13.5,1100.0,,598.0,,1710.0,1350.0,21.5,63.2,1.5993,2004-01
