Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,year_month
2004-03-05,17:00:00,3.9,1491,,23.6,1392,190.0,630,128.0,2149,1473,26.4,34.6,1.1724,2004-03
2004-03-05,18:00:00,4.2,1467,,23.3,1385,192.0,623,130.0,2084,1493,24.9,39.4,1.2268,2004-03
2004-03-05,19:00:00,3.7,1407,,19.4,1279,163.0,660,120.0,2009,1308,23.5,43.7,1.2484,2004-03
2004-03-05,20:00:00,3.2,1324,,13.1,1086,149.0,692,113.0,1903,1189,19.3,63.1,1.4028,2004-03
2004-03-05,21:00:00,2.0,1214,,9.8,970,119.0,777,100.0,1771,1076,18.7,64.6,1.3836,2004-03
2004-03-05,22:00:00,1.1,1016,,5.3,780,61.0,967,70.0,1566,806,19.5,57.1,1.2806,2004-03
2004-03-05,23:00:00,1.5,1135,,6.7,842,84.0,872,83.0,1653,973,18.9,62.5,1.3521,2004-03
2004-03-06,0:00:00,,996,,7.3,868,69.0,957,51.0,1741,857,20.8,64.8,1.568,2004-03
2004-03-06,1:00:00,,999,,6.9,853,63.0,951,49.0,1756,885,20.3,70.9,1.6699,2004-03
2004-03-06,2:00:00,,893,,4.6,741,31.0,1056,36.0,1664,743,18.9,79.0,1.704,2004-03
2004-03-06,3:00:00,,730,,1.3,530,,1517,,1362,445,18.1,64.6,1.3276,2004-03
2004-03-06,4:00:00,,753,,1.7,562,17.0,1420,24.0,1414,454,18.6,64.5,1.3655,2004-03
2004-03-06,5:00:00,,825,,3.2,663,61.0,1203,58.0,1504,610,17.6,67.4,1.346,2004-03
2004-03-06,6:00:00,,1012,,10.1,982,184.0,882,73.0,1796,1024,17.6,67.6,1.3479,2004-03
2004-03-06,7:00:00,,1221,,19.9,1293,248.0,688,74.0,2144,1316,19.0,61.7,1.3393,2004-03
2004-03-06,8:00:00,,1215,,20.2,1303,220.0,694,97.0,2180,1358,20.0,57.4,1.3268,2004-03
2004-03-06,9:00:00,,1234,,20.8,1318,243.0,714,108.0,2108,2202,22.6,45.9,1.2418,2004-03
2004-03-06,10:00:00,,1138,,15.1,1152,164.0,798,93.0,1877,1947,27.3,34.3,1.2284,2004-03
2004-03-06,11:00:00,,987,,10.9,1009,,914,,1697,1227,27.4,31.0,1.1184,2004-03
2004-03-06,12:00:00,,980,,11.1,1019,,921,,1720,950,26.2,33.6,1.1244,2004-03
2004-03-06,13:00:00,,966,,12.1,1054,,885,,1742,917,26.8,32.4,1.1263,2004-03
2004-03-06,14:00:00,,905,,8.6,923,,1025,,1582,707,28.7,27.7,1.071,2004-03
2004-03-06,15:00:00,,903,,9.7,968,,992,,1565,740,28.7,25.0,0.9684,2004-03
2004-03-06,16:00:00,,914,,11.0,1014,,988,,1597,775,29.1,22.3,0.8811,2004-03
2004-03-06,17:00:00,,1050,,16.6,1199,,849,,1781,1035,29.0,24.5,0.9655,2004-03
2004-03-06,18:00:00,,1043,,14.7,1139,,876,,1756,1001,27.2,28.3,1.0016,2004-03
2004-03-06,19:00:00,,1125,,19.5,1283,,792,,1899,1101,25.3,30.0,0.952,2004-03
2004-03-06,20:00:00,,1058,,14.5,1134,,855,,1797,1034,24.1,34.8,1.0333,2004-03
2004-03-06,21:00:00,,951,,7.8,892,,1015,,1611,786,23.0,43.1,1.1993,2004-03
2004-03-06,22:00:00,,944,,7.8,891,,1016,,1593,844,22.1,43.9,1.1521,2004-03
2004-03-06,23:00:00,,959,,7.8,892,,996,,1616,866,21.0,48.1,1.178,2004-03
2004-03-07,0:00:00,2.5,1131,,13.1,1087,164.0,705,131.0,1738,1240,24.0,37.8,1.1125,2004-03
2004-03-07,1:00:00,1.1,953,,7.4,874,72.0,854,84.0,1528,899,24.2,37.3,1.1118,2004-03
2004-03-07,2:00:00,0.7,897,,4.6,745,50.0,968,77.0,1461,807,23.4,40.6,1.1571,2004-03
2004-03-07,3:00:00,0.7,900,,4.7,750,,932,,1494,817,21.8,46.6,1.1991,2004-03
2004-03-07,4:00:00,0.4,828,,2.8,639,27.0,1077,41.0,1371,573,22.6,43.0,1.1629,2004-03
2004-03-07,5:00:00,0.7,892,,4.5,739,74.0,964,68.0,1479,768,20.2,50.7,1.1844,2004-03
2004-03-07,6:00:00,0.7,914,,5.9,809,69.0,912,69.0,1530,807,20.5,49.3,1.176,2004-03
2004-03-07,7:00:00,1.8,1096,,11.1,1017,162.0,722,101.0,1743,1204,21.4,48.0,1.2086,2004-03
2004-03-07,8:00:00,2.3,1173,,14.4,1130,208.0,648,120.0,1885,1401,23.2,43.9,1.2344,2004-03
2004-03-07,9:00:00,1.9,1125,,11.1,1016,168.0,712,124.0,1725,1256,25.3,40.7,1.2921,2004-03
2004-03-07,10:00:00,1.7,1079,,9.9,976,139.0,781,113.0,1669,999,29.9,31.1,1.2883,2004-03
2004-03-07,11:00:00,1.3,974,,8.8,930,104.0,872,97.0,1536,712,33.9,21.3,1.1067,2004-03
2004-03-07,12:00:00,1.5,977,,9.9,973,99.0,865,94.0,1550,712,36.3,16.0,0.9465,2004-03
2004-03-07,13:00:00,1.3,912,,7.4,873,89.0,946,86.0,1436,614,36.6,15.2,0.9177,2004-03
2004-03-07,14:00:00,0.8,896,,6.1,817,57.0,992,70.0,1426,554,37.4,15.8,0.9998,2004-03
2004-03-07,15:00:00,0.8,896,,6.2,822,64.0,1002,70.0,1391,722,37.9,15.0,0.9721,2004-03
2004-03-07,16:00:00,1.1,956,,7.1,862,65.0,930,82.0,1479,636,38.0,16.8,1.0933,2004-03
2004-03-07,17:00:00,1.2,970,,8.0,900,79.0,909,93.0,1524,664,36.9,17.5,1.0789,2004-03
2004-03-07,18:00:00,1.2,929,,7.3,869,80.0,942,89.0,1454,624,35.3,17.0,0.9561,2004-03
2004-03-07,19:00:00,1.4,947,,8.7,926,81.0,905,90.0,1484,659,31.9,20.4,0.9462,2004-03
2004-03-07,20:00:00,1.1,1003,,7.5,880,59.0,864,67.0,1537,695,29.1,29.6,1.1792,2004-03
2004-03-07,21:00:00,1.5,1045,,9.0,940,90.0,822,94.0,1658,920,27.4,33.4,1.2022,2004-03
2004-03-07,22:00:00,2.0,1125,,11.6,1035,122.0,728,109.0,1726,1150,26.7,35.8,1.2318,2004-03
2004-03-07,23:00:00,1.9,1138,,10.2,985,120.0,742,103.0,1710,1141,25.2,42.7,1.3473,2004-03
2004-03-08,0:00:00,0.1,1075,,8.1,904,44.0,720,74.0,1692,777,26.4,52.2,1.7708,2004-03
2004-03-08,1:00:00,,1008,,6.6,838,28.0,774,50.0,1640,733,26.2,52.3,1.7561,2004-03
2004-03-08,2:00:00,,895,,3.3,672,19.0,941,36.0,1469,703,27.1,47.4,1.6809,2004-03
2004-03-08,3:00:00,,838,,1.7,559,,1186,,1428,559,28.0,45.2,1.6832,2004-03
2004-03-08,4:00:00,,866,,2.3,603,48.0,1077,55.0,1459,589,25.8,50.9,1.6605,2004-03
2004-03-08,5:00:00,,872,,2.5,617,77.0,1026,86.0,1456,585,27.2,47.2,1.6803,2004-03
2004-03-08,6:00:00,,922,,3.2,664,110.0,973,137.0,1503,644,27.0,48.3,1.6946,2004-03
2004-03-08,7:00:00,,1362,,19.3,1277,282.0,529,140.0,2188,1392,25.9,51.5,1.7,2004-03
2004-03-08,8:00:00,,1349,,21.3,1333,275.0,487,142.0,2256,1533,27.4,48.6,1.7447,2004-03
2004-03-08,9:00:00,,1298,,17.2,1215,253.0,539,185.0,2068,1404,29.1,45.5,1.7998,2004-03
2004-03-08,10:00:00,,1234,,15.2,1154,211.0,596,173.0,1965,1204,32.8,36.9,1.803,2004-03
2004-03-08,11:00:00,,1147,,10.6,999,176.0,697,158.0,1788,915,34.7,32.1,1.741,2004-03
2004-03-08,12:00:00,,1173,,12.3,1061,153.0,650,127.0,1858,940,33.7,35.1,1.8022,2004-03
2004-03-08,13:00:00,,1118,,10.5,995,144.0,689,111.0,1779,863,35.1,32.4,1.7996,2004-03
2004-03-08,14:00:00,,1078,,9.3,951,127.0,722,114.0,1718,747,35.4,30.9,1.7505,2004-03
2004-03-08,15:00:00,,1076,,9.3,951,112.0,730,109.0,1675,704,36.5,28.7,1.7256,2004-03
2004-03-08,16:00:00,,1103,,11.0,1014,,684,,1749,791,38.0,24.7,1.6073,2004-03
2004-03-08,17:00:00,,1117,,12.1,1052,148.0,671,137.0,1780,824,37.5,24.4,1.5515,2004-03
2004-03-08,18:00:00,,1166,,13.7,1108,140.0,622,134.0,1854,913,35.5,28.9,1.6468,2004-03
2004-03-08,19:00:00,,1157,,12.9,1082,125.0,631,114.0,1854,907,31.9,37.5,1.7442,2004-03
2004-03-08,20:00:00,,1136,,10.3,990,111.0,672,100.0,1807,918,30.1,45.0,1.8891,2004-03
2004-03-08,21:00:00,,1122,,9.5,959,102.0,685,92.0,1798,914,28.8,48.9,1.9105,2004-03
2004-03-08,22:00:00,,1121,,10.3,989,108.0,659,97.0,1821,955,28.8,48.8,1.9039,2004-03
2004-03-08,23:00:00,,1150,,11.2,1020,132.0,645,111.0,1835,1063,28.0,49.0,1.8237,2004-03
2004-03-09,0:00:00,,1045,,9.6,964,,666,,1554,1140,26.4,44.0,1.4919,2004-03
2004-03-09,1:00:00,,1004,,8.5,921,,699,,1495,1092,24.9,47.9,1.4855,2004-03
2004-03-09,2:00:00,,944,,5.7,796,,784,,1407,1021,24.0,50.3,1.476,2004-03
2004-03-09,3:00:00,,868,,3.1,657,,921,,1356,764,25.2,47.9,1.5129,2004-03
2004-03-09,4:00:00,,850,,2.7,632,,954,,1316,803,24.2,50.6,1.5011,2004-03
2004-03-09,5:00:00,,873,,3.3,668,,911,,1354,744,23.1,55.0,1.5357,2004-03
2004-03-09,6:00:00,,905,,5.1,766,,842,,1438,818,22.9,56.2,1.5522,2004-03
2004-03-09,7:00:00,,1249,,18.0,1239,,540,,1953,1285,22.0,59.3,1.5523,2004-03
2004-03-09,8:00:00,,1488,,34.5,1653,,388,,2537,1782,23.7,54.0,1.5627,2004-03
2004-03-09,9:00:00,,1300,,20.0,1296,,489,,1989,1639,26.7,45.7,1.5747,2004-03
2004-03-09,10:00:00,,1311,,18.9,1267,,524,,1941,1662,31.4,34.5,1.5599,2004-03
2004-03-09,11:00:00,,1232,,17.0,1210,,565,,1832,1478,34.5,28.5,1.5324,2004-03
2004-03-09,12:00:00,,1113,,13.4,1096,,635,,1636,1050,36.4,23.6,1.4064,2004-03
2004-03-09,13:00:00,,1048,,11.2,1021,,698,,1570,846,35.1,23.2,1.2884,2004-03
2004-03-09,14:00:00,,1054,,11.6,1036,,697,,1585,830,35.7,22.2,1.2765,2004-03
2004-03-09,15:00:00,,1104,,13.5,1102,,670,,1609,1480,37.6,19.6,1.2534,2004-03
2004-03-09,16:00:00,,1130,,13.9,1113,,674,,1623,1127,38.8,17.6,1.1979,2004-03
2004-03-09,17:00:00,4.6,1229,,21.9,1348,,565,,1830,1445,39.3,16.0,1.1138,2004-03
2004-03-09,18:00:00,4.3,1347,,23.2,1382,,529,,1961,1543,37.0,23.6,1.4639,2004-03
2004-03-09,19:00:00,4.9,1424,,24.5,1417,,488,,2092,1674,33.2,30.1,1.5095,2004-03
2004-03-09,20:00:00,4.0,1305,,16.3,1188,,546,,1843,1524,31.0,33.1,1.462,2004-03
2004-03-09,21:00:00,2.6,1180,,13.1,1088,,619,,1662,1339,29.5,33.4,1.3562,2004-03
2004-03-09,22:00:00,1.3,1029,,8.1,904,,709,,1460,992,29.1,36.7,1.4502,2004-03
2004-03-09,23:00:00,1.5,1080,,8.1,902,,702,,1516,1048,27.8,40.7,1.5002,2004-03
2004-03-10,0:00:00,,1106.0,,8.5,921.0,,720.0,,1506.0,1055.0,21.1,62.8,1.5505,2004-03
2004-03-10,1:00:00,,1037.0,,6.5,836.0,,788.0,,1467.0,904.0,20.7,63.2,1.524,2004-03
2004-03-10,2:00:00,,982.0,,5.1,768.0,,850.0,,1416.0,835.0,21.2,61.5,1.5241,2004-03
2004-03-10,3:00:00,,944.0,,4.5,740.0,,881.0,,1412.0,781.0,20.3,64.6,1.518,2004-03
2004-03-10,4:00:00,,929.0,,3.9,703.0,,908.0,,1391.0,761.0,20.2,64.4,1.5035,2004-03
2004-03-10,5:00:00,,906.0,,3.3,672.0,,948.0,,1377.0,742.0,20.1,65.3,1.5153,2004-03
2004-03-10,6:00:00,,907.0,,3.2,665.0,,972.0,,1370.0,779.0,19.9,66.0,1.5141,2004-03
2004-03-10,7:00:00,,1013.0,,5.4,781.0,,829.0,,1469.0,894.0,19.8,66.4,1.5145,2004-03
2004-03-10,8:00:00,,1055.0,,5.6,795.0,,800.0,,1476.0,927.0,20.4,64.1,1.5178,2004-03
2004-03-10,9:00:00,,1138.0,,7.5,880.0,,727.0,,1538.0,1034.0,21.6,60.8,1.5496,2004-03
2004-03-10,10:00:00,,1250.0,,10.7,1003.0,,647.0,,1638.0,1217.0,23.5,54.5,1.5553,2004-03
2004-03-10,11:00:00,,1165.0,,8.4,916.0,,711.0,,1517.0,1093.0,25.7,46.6,1.5105,2004-03
2004-03-10,12:00:00,,1229.0,,11.3,1025.0,,663.0,,1588.0,1073.0,26.6,43.7,1.5031,2004-03
2004-03-10,13:00:00,,1168.0,,8.3,911.0,,715.0,,1517.0,969.0,27.4,41.8,1.5056,2004-03
2004-03-10,14:00:00,,1092.0,,6.0,814.0,,794.0,,1446.0,777.0,27.4,42.8,1.5344,2004-03
2004-03-10,15:00:00,,1109.0,,6.7,843.0,,769.0,,1458.0,743.0,27.1,43.3,1.5255,2004-03
2004-03-10,16:00:00,,1133.0,,6.2,823.0,,775.0,,1449.0,777.0,26.9,44.4,1.551,2004-03
2004-03-10,17:00:00,,1192.0,,7.7,887.0,,716.0,,1488.0,819.0,26.9,44.4,1.5538,2004-03
2004-03-10,18:00:00,,1298.0,,11.0,1015.0,,647.0,,1619.0,1056.0,24.7,51.9,1.5868,2004-03
2004-03-10,19:00:00,,1524.0,,20.8,1320.0,,514.0,,1925.0,1481.0,23.7,55.6,1.6074,2004-03
2004-03-10,20:00:00,,1540.0,,21.4,1336.0,,498.0,,1929.0,1590.0,22.7,59.6,1.6261,2004-03
2004-03-10,21:00:00,,1190.0,,10.4,992.0,,654.0,,1587.0,1211.0,21.9,61.4,1.5946,2004-03
2004-03-10,22:00:00,,1092.0,,8.3,911.0,,735.0,,1506.0,1052.0,22.0,59.8,1.562,2004-03
2004-03-10,23:00:00,,1079.0,,7.8,890.0,,745.0,,1522.0,1000.0,20.5,64.9,1.5473,2004-03
2004-03-11,0:00:00,1.1,936,,6.8,849,127.0,798,56.0,1381,947,20.4,61.1,1.4495,2004-03
2004-03-11,1:00:00,2.6,1167,,13.2,1090,281.0,626,62.0,1620,1106,18.0,71.5,1.4615,2004-03
2004-03-11,2:00:00,2.2,1071,,10.7,1003,252.0,665,58.0,1542,1045,17.5,73.2,1.4515,2004-03
2004-03-11,3:00:00,0.9,866,,4.1,717,,909,,1328,827,17.2,71.7,1.394,2004-03
2004-03-11,4:00:00,,836,,2.9,647,65.0,985,37.0,1271,777,16.4,74.4,1.3779,2004-03
2004-03-11,5:00:00,0.5,823,,2.7,630,69.0,1033,35.0,1253,748,16.8,71.9,1.3628,2004-03
2004-03-11,6:00:00,0.7,890,,4.3,727,151.0,917,50.0,1290,833,16.9,70.5,1.3504,2004-03
2004-03-11,7:00:00,1.3,1019,,8.0,901,231.0,750,64.0,1438,960,17.0,70.1,1.3512,2004-03
2004-03-11,8:00:00,2.2,1177,,15.5,1166,297.0,621,75.0,1667,1157,18.8,62.5,1.3401,2004-03
2004-03-11,9:00:00,3.7,1348,,23.8,1398,515.0,505,101.0,1847,1444,20.3,58.4,1.3745,2004-03
2004-03-11,10:00:00,3.7,1341,,21.0,1323,499.0,516,94.0,1786,1522,23.7,49.1,1.423,2004-03
2004-03-11,11:00:00,3.4,1307,,19.3,1278,445.0,527,95.0,1767,1452,26.6,42.8,1.4713,2004-03
2004-03-11,12:00:00,3.4,1305,,19.7,1287,464.0,525,124.0,1771,1437,26.2,43.5,1.4591,2004-03
2004-03-11,13:00:00,2.6,1177,,13.2,1090,298.0,612,86.0,1632,1209,26.3,43.6,1.4663,2004-03
