Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,year_month
2004-09-05,2:00:00,,993,,8.3,913,,879,,1601,989,12.6,65.4,0.9529,2004-09
2004-09-05,3:00:00,,1034,,8.7,928,,848,,1619,1005,12.1,68.6,0.964,2004-09
2004-09-05,4:00:00,,1025,,8.4,914,,856,,1605,1003,12.3,68.0,0.9722,2004-09
2004-09-05,5:00:00,,1036,,8.1,902,,825,,1558,1087,11.9,71.1,0.9899,2004-09
2004-09-05,6:00:00,,924,,5.2,774,,987,,1460,909,11.3,73.8,0.9848,2004-09
2004-09-05,7:00:00,,922,,4.5,737,,1050,,1414,882,13.1,62.6,0.9419,2004-09
2004-09-05,8:00:00,,830,,2.6,625,,1266,,1303,568,16.8,46.8,0.8881,2004-09
2004-09-05,9:00:00,,947,,4.8,752,,1068,,1434,620,17.9,44.8,0.9104,2004-09
2004-09-05,10:00:00,,977,,4.5,737,,1025,,1450,686,17.8,49.5,0.9986,2004-09
2004-09-05,11:00:00,,1025,,4.9,761,,1008,,1476,700,18.8,46.4,0.9968,2004-09
2004-09-05,12:00:00,,1040,,5.8,804,,940,,1502,780,19.3,44.0,0.9783,2004-09
2004-09-05,13:00:00,,1013,,4.1,718,,1041,,1492,558,14.7,68.4,1.1405,2004-09
2004-09-05,14:00:00,,1035,,4.8,755,,997,,1521,608,15.6,65.8,1.1577,2004-09
2004-09-05,15:00:00,,1086,,7.0,859,,892,,1595,754,17.7,54.0,1.0826,2004-09
2004-09-05,16:00:00,,967,,4.8,753,,1048,,1420,544,17.8,46.7,0.9466,2004-09
2004-09-05,17:00:00,,968,,5.4,785,,1011,,1446,550,17.8,44.4,0.8967,2004-09
2004-09-05,18:00:00,,1004,,6.3,827,,972,,1465,627,17.8,44.3,0.8929,2004-09
2004-09-05,19:00:00,,1132,,10.1,981,,850,,1614,877,16.4,47.8,0.8851,2004-09
2004-09-05,20:00:00,,1121,,10.2,985,,833,,1625,981,15.6,51.6,0.9063,2004-09
2004-09-05,21:00:00,,1068,,8.4,917,,889,,1570,832,14.9,55.0,0.9228,2004-09
2004-09-05,22:00:00,,1123,,8.9,937,,866,,1606,941,13.8,59.8,0.9398,2004-09
2004-09-05,23:00:00,,1101,,8.8,933,,845,,1600,1022,13.8,62.1,0.9721,2004-09
2004-09-04,0:00:00,2.4,,189,,,154.0,,109.0,,,,,,2004-09
2004-09-04,1:00:00,1.8,,159,,,118.0,,97.0,,,,,,2004-09
2004-09-04,2:00:00,1.0,,80,,,69.0,,83.0,,,,,,2004-09
2004-09-04,3:00:00,1.0,,66,,,,,,,,,,,2004-09
2004-09-04,4:00:00,1.0,,87,,,97.0,,79.0,,,,,,2004-09
2004-09-04,5:00:00,0.9,,79,,,145.0,,84.0,,,,,,2004-09
2004-09-04,6:00:00,1.5,,150,,,169.0,,86.0,,,,,,2004-09
2004-09-04,7:00:00,2.6,,196,,,250.0,,111.0,,,,,,2004-09
2004-09-04,8:00:00,2.9,,299,,,215.0,,117.0,,,,,,2004-09
2004-09-04,9:00:00,2.7,,254,,,237.0,,122.0,,,,,,2004-09
2004-09-04,10:00:00,2.4,,226,,,190.0,,119.0,,,,,,2004-09
2004-09-04,11:00:00,2.6,,262,,,219.0,,121.0,,,,,,2004-09
2004-09-04,12:00:00,4.1,,505,,,294.0,,127.0,,,,,,2004-09
2004-09-04,13:00:00,4.3,,512,,,253.0,,135.0,,,,,,2004-09
2004-09-04,14:00:00,2.2,,159,,,176.0,,119.0,,,,,,2004-09
2004-09-04,15:00:00,3.4,,337,,,243.0,,137.0,,,,,,2004-09
2004-09-04,16:00:00,3.6,,357,,,214.0,,139.0,,,,,,2004-09
2004-09-04,17:00:00,2.5,,194,,,141.0,,117.0,,,,,,2004-09
2004-09-04,18:00:00,2.8,,278,,,166.0,,127.0,,,,,,2004-09
2004-09-04,19:00:00,3.4,,303,,,197.0,,137.0,,,,,,2004-09
2004-09-04,20:00:00,3.0,,234,,,191.0,,127.0,,,,,,2004-09
2004-09-04,21:00:00,2.1,,128,,,159.0,,107.0,,,,,,2004-09
2004-09-04,22:00:00,2.4,,160,,,175.0,,102.0,,,,,,2004-09
2004-09-04,23:00:00,2.3,1176.0,169,8.4,917.0,157.0,866.0,95.0,1560.0,1151.0,12.0,67.9,0.9523,2004-09
2004-09-05,0:00:00,,1063,,7.1,859,,952,,1519,949,13.7,60.3,0.9405,2004-09
2004-09-05,1:00:00,,1068,,9.0,938,,862,,1575,1057,12.7,64.9,0.9506,2004-09
2004-09-05,2:00:00,,993,,8.3,913,,879,,1601,989,12.6,65.4,0.9529,2004-09
2004-09-05,3:00:00,,1034,,8.7,928,,848,,1619,1005,12.1,68.6,0.964,2004-09
2004-09-05,4:00:00,,1025,,8.4,914,,856,,1605,1003,12.3,68.0,0.9722,2004-09
2004-09-05,5:00:00,,1036,,8.1,902,,825,,1558,1087,11.9,71.1,0.9899,2004-09
2004-09-05,6:00:00,,924,,5.2,774,,987,,1460,909,11.3,73.8,0.9848,2004-09
2004-09-05,7:00:00,,922,,4.5,737,,1050,,1414,882,13.1,62.6,0.9419,2004-09
2004-09-05,8:00:00,,830,,2.6,625,,1266,,1303,568,16.8,46.8,0.8881,2004-09
2004-09-05,9:00:00,,947,,4.8,752,,1068,,1434,620,17.9,44.8,0.9104,2004-09
2004-09-05,10:00:00,,977,,4.5,737,,1025,,1450,686,17.8,49.5,0.9986,2004-09
2004-09-05,11:00:00,,1025,,4.9,761,,1008,,1476,700,18.8,46.4,0.9968,2004-09
2004-09-05,12:00:00,,1040,,5.8,804,,940,,1502,780,19.3,44.0,0.9783,2004-09
2004-09-05,13:00:00,,1013,,4.1,718,,1041,,1492,558,14.7,68.4,1.1405,2004-09
2004-09-05,14:00:00,,1035,,4.8,755,,997,,1521,608,15.6,65.8,1.1577,2004-09
2004-09-05,15:00:00,,1086,,7.0,859,,892,,1595,754,17.7,54.0,1.0826,2004-09
2004-09-05,16:00:00,,967,,4.8,753,,1048,,1420,544,17.8,46.7,0.9466,2004-09
2004-09-05,17:00:00,,968,,5.4,785,,1011,,1446,550,17.8,44.4,0.8967,2004-09
2004-09-05,18:00:00,,1004,,6.3,827,,972,,1465,627,17.8,44.3,0.8929,2004-09
2004-09-05,19:00:00,,1132,,10.1,981,,850,,1614,877,16.4,47.8,0.8851,2004-09
2004-09-05,20:00:00,,1121,,10.2,985,,833,,1625,981,15.6,51.6,0.9063,2004-09
2004-09-05,21:00:00,,1068,,8.4,917,,889,,1570,832,14.9,55.0,0.9228,2004-09
2004-09-05,22:00:00,,1123,,8.9,937,,866,,1606,941,13.8,59.8,0.9398,2004-09
2004-09-05,23:00:00,,1101,,8.8,933,,845,,1600,1022,13.8,62.1,0.9721,2004-09
2004-09-06,0:00:00,1.6,1020,,10.2,984,81.0,853,81.0,1753,1031,23.7,45.1,1.3033,2004-09
2004-09-06,1:00:00,1.0,934,,7.5,878,40.0,940,54.0,1644,847,22.5,49.0,1.3151,2004-09
2004-09-06,2:00:00,0.9,914,,5.8,801,42.0,965,57.0,1609,908,22.3,50.6,1.3486,2004-09
2004-09-06,3:00:00,0.5,824,,3.8,698,,1107,,1517,733,22.0,50.5,1.3199,2004-09
2004-09-06,4:00:00,0.5,817,,3.3,672,31.0,1113,51.0,1501,751,20.8,54.4,1.3229,2004-09
2004-09-06,5:00:00,0.5,833,,4.0,708,54.0,1084,58.0,1525,799,20.3,56.0,1.3204,2004-09
2004-09-06,6:00:00,1.0,935,,8.1,905,88.0,899,69.0,1675,954,20.5,54.8,1.3073,2004-09
2004-09-06,7:00:00,3.5,1297,,22.3,1359,261.0,630,107.0,2214,1425,21.7,50.6,1.2981,2004-09
2004-09-06,8:00:00,6.4,1496,,36.9,1705,357.0,507,151.0,2691,2147,23.4,46.1,1.3091,2004-09
2004-09-06,9:00:00,2.9,1201,,17.5,1224,265.0,701,146.0,1987,1532,25.1,43.0,1.3488,2004-09
2004-09-06,10:00:00,3.4,1267,,19.3,1276,247.0,676,165.0,2059,1570,30.1,32.8,1.3795,2004-09
2004-09-06,11:00:00,2.8,1224,,17.6,1228,189.0,711,159.0,1972,1380,34.7,25.9,1.4069,2004-09
2004-09-06,12:00:00,2.8,1247,,18.6,1257,168.0,701,174.0,2000,1337,37.2,23.2,1.4478,2004-09
2004-09-06,13:00:00,2.8,1183,,18.0,1241,183.0,721,167.0,1937,1308,39.5,18.3,1.2917,2004-09
2004-09-06,14:00:00,2.3,1078,,14.0,1116,157.0,815,137.0,1761,1013,40.6,15.3,1.1485,2004-09
2004-09-06,15:00:00,1.8,1076,,10.9,1012,113.0,894,116.0,1665,816,40.3,16.1,1.1896,2004-09
2004-09-06,16:00:00,2.0,1052,,11.1,1019,140.0,896,125.0,1610,836,40.3,14.2,1.0494,2004-09
2004-09-06,17:00:00,3.5,1287,,21.6,1340,230.0,699,194.0,2008,1267,39.6,16.7,1.1867,2004-09
2004-09-06,18:00:00,4.9,1460,,27.6,1493,277.0,586,222.0,2288,1649,37.3,23.4,1.4672,2004-09
2004-09-06,19:00:00,4.6,1357,,25.6,1445,295.0,620,206.0,2195,1622,33.7,27.7,1.4213,2004-09
2004-09-06,20:00:00,3.4,1234,,18.6,1257,212.0,695,162.0,2019,1349,30.7,32.2,1.3983,2004-09
2004-09-06,21:00:00,2.7,1151,,15.2,1154,151.0,747,132.0,1894,1186,28.4,35.7,1.3549,2004-09
2004-09-06,22:00:00,1.9,1065,,11.7,1038,110.0,805,107.0,1763,1026,26.5,38.6,1.3154,2004-09
2004-09-06,23:00:00,1.5,984,,8.7,929,83.0,917,84.0,1654,817,25.4,40.1,1.2822,2004-09
2004-09-07,0:00:00,3.2,1347,,19.5,1282,190.0,575,136.0,1996,1661,29.1,34.8,1.38,2004-09
2004-09-07,1:00:00,2.3,1355,,16.6,1198,129.0,564,109.0,1905,1714,27.7,41.9,1.537,2004-09
2004-09-07,2:00:00,1.0,1023,,6.2,822,65.0,823,74.0,1585,1050,27.9,41.6,1.5425,2004-09
2004-09-07,3:00:00,0.5,903,,2.7,631,,1070,,1458,550,27.8,43.7,1.6039,2004-09
2004-09-07,4:00:00,0.4,876,,2.3,605,29.0,1144,40.0,1432,456,27.4,42.2,1.5177,2004-09
2004-09-07,5:00:00,0.6,932,,3.9,707,58.0,1011,61.0,1509,554,26.6,42.8,1.4713,2004-09
2004-09-07,6:00:00,1.0,1020,,7.2,866,92.0,847,83.0,1636,744,26.9,40.3,1.4041,2004-09
2004-09-07,7:00:00,2.9,1264,,18.1,1241,228.0,609,129.0,1989,1280,27.0,37.3,1.3081,2004-09
2004-09-07,8:00:00,2.7,1179,,15.1,1153,172.0,654,,1877,1096,27.0,35.3,1.2396,2004-09
2004-09-07,9:00:00,1.8,1079,,9.7,966,154.0,785,115.0,1640,927,27.4,32.0,1.1545,2004-09
2004-09-07,10:00:00,1.8,1036,,9.4,955,166.0,829,130.0,1527,840,30.5,24.7,1.0592,2004-09
2004-09-07,11:00:00,1.7,1002,,9.6,964,149.0,828,137.0,1546,786,32.9,20.1,0.9902,2004-09
2004-09-07,12:00:00,1.5,995,,9.5,959,111.0,856,116.0,1544,690,33.9,18.4,0.9587,2004-09
2004-09-07,13:00:00,1.7,1008,,9.6,962,145.0,845,129.0,1545,742,34.4,19.3,1.0325,2004-09
2004-09-07,14:00:00,1.3,978,,9.6,962,105.0,846,117.0,1527,680,34.2,19.6,1.0399,2004-09
2004-09-07,15:00:00,1.5,989,,10.3,990,113.0,822,138.0,1577,705,33.2,20.4,1.0195,2004-09
2004-09-07,16:00:00,1.5,961,,10.2,985,115.0,845,139.0,1554,677,32.4,19.1,0.915,2004-09
2004-09-07,17:00:00,2.3,1009,,14.0,1116,202.0,779,180.0,1602,877,32.2,17.1,0.8124,2004-09
2004-09-07,18:00:00,2.2,970,,14.0,1117,180.0,786,162.0,1579,844,31.0,17.1,0.7526,2004-09
2004-09-07,19:00:00,2.8,1097,,16.6,1199,190.0,699,158.0,1738,1006,28.3,24.9,0.9412,2004-09
2004-09-07,20:00:00,2.7,1065,,13.6,1105,207.0,723,162.0,1672,987,26.6,30.2,1.033,2004-09
2004-09-07,21:00:00,1.7,1036,,10.2,986,113.0,776,112.0,1614,868,24.8,36.8,1.1357,2004-09
2004-09-07,22:00:00,1.5,1049,,9.5,958,98.0,794,104.0,1648,861,23.7,43.4,1.2495,2004-09
2004-09-07,23:00:00,2.3,1147,,11.8,1043,152.0,727,125.0,1719,1042,23.0,46.2,1.2815,2004-09
2004-09-08,0:00:00,1.2,1001.0,,6.5,836.0,49.0,771.0,57.0,1662.0,821.0,25.8,60.4,1.9759,2004-09
2004-09-08,1:00:00,1.1,967.0,,6.3,824.0,40.0,774.0,51.0,1637.0,862.0,25.5,61.6,1.9804,2004-09
2004-09-08,2:00:00,0.8,901.0,,4.4,733.0,27.0,888.0,39.0,1605.0,755.0,24.9,63.5,1.9647,2004-09
2004-09-08,3:00:00,0.5,835.0,,2.8,638.0,,997.0,,1526.0,715.0,24.3,65.1,1.9475,2004-09
2004-09-08,4:00:00,,820.0,,2.2,598.0,23.0,1065.0,30.0,1511.0,684.0,23.8,65.7,1.9079,2004-09
2004-09-08,5:00:00,0.7,896.0,,3.7,694.0,58.0,941.0,46.0,1583.0,853.0,23.2,68.0,1.9045,2004-09
2004-09-08,6:00:00,1.2,996.0,,7.4,872.0,87.0,756.0,55.0,1727.0,990.0,23.2,67.5,1.899,2004-09
2004-09-08,7:00:00,2.3,1159.0,,15.1,1151.0,143.0,579.0,63.0,2005.0,1206.0,24.3,63.3,1.8929,2004-09
2004-09-08,8:00:00,2.5,1185.0,,15.1,1152.0,96.0,578.0,42.0,2003.0,1274.0,25.5,59.7,1.9193,2004-09
2004-09-08,9:00:00,2.4,1168.0,,14.7,1138.0,16.0,585.0,5.0,1946.0,1336.0,27.7,52.5,1.9138,2004-09
2004-09-08,10:00:00,1.4,1044.0,,9.8,970.0,54.0,715.0,39.0,1751.0,1068.0,31.8,38.9,1.8005,2004-09
2004-09-08,11:00:00,1.2,983.0,,8.0,897.0,42.0,800.0,39.0,1608.0,804.0,32.7,34.1,1.6592,2004-09
2004-09-08,12:00:00,1.6,1032.0,,8.3,912.0,72.0,764.0,71.0,1661.0,826.0,34.3,31.5,1.6745,2004-09
2004-09-08,13:00:00,1.4,1019.0,,7.7,889.0,54.0,787.0,65.0,1630.0,745.0,34.2,31.5,1.6675,2004-09
2004-09-08,14:00:00,1.2,982.0,,6.7,844.0,52.0,835.0,71.0,1567.0,638.0,33.9,32.3,1.6809,2004-09
2004-09-08,15:00:00,1.5,1016.0,,7.5,880.0,64.0,783.0,72.0,1617.0,684.0,34.4,31.9,1.7005,2004-09
2004-09-08,16:00:00,1.4,,,,,70.0,,76.0,,,,,,2004-09
2004-09-08,17:00:00,1.5,,,,,65.0,,75.0,,,,,,2004-09
2004-09-08,18:00:00,1.7,,,,,80.0,,86.0,,,,,,2004-09
2004-09-08,19:00:00,2.2,,,,,88.0,,96.0,,,,,,2004-09
2004-09-08,20:00:00,1.9,1091.0,,8.6,925.0,81.0,730.0,95.0,1685.0,1020.0,29.8,41.7,1.7167,2004-09
2004-09-08,21:00:00,1.6,1109.0,,9.7,965.0,59.0,696.0,74.0,1742.0,1100.0,28.8,45.9,1.7884,2004-09
2004-09-08,22:00:00,1.5,1098.0,,9.1,944.0,69.0,687.0,76.0,1772.0,1086.0,28.2,51.1,1.9221,2004-09
2004-09-08,23:00:00,1.4,1088.0,,9.1,945.0,58.0,674.0,66.0,1765.0,1060.0,27.5,54.4,1.9705,2004-09
2004-09-09,0:00:00,1.4,999.0,,7.5,879.0,180.0,1114.0,119.0,1261.0,960.0,24.9,28.3,0.8775,2004-09
2004-09-09,1:00:00,1.2,980.0,,7.4,873.0,141.0,1088.0,98.0,1258.0,949.0,23.2,30.5,0.8558,2004-09
2004-09-09,2:00:00,0.6,859.0,,3.8,698.0,105.0,1254.0,89.0,1157.0,819.0,22.3,33.6,0.8959,2004-09
2004-09-09,3:00:00,0.3,814.0,,2.3,606.0,,1370.0,,1131.0,745.0,23.0,33.0,0.9184,2004-09
2004-09-09,4:00:00,0.2,806.0,,2.3,605.0,74.0,1366.0,68.0,1132.0,725.0,21.4,35.7,0.8982,2004-09
2004-09-09,5:00:00,0.4,813.0,,2.7,631.0,91.0,1327.0,65.0,1108.0,710.0,21.7,33.4,0.8545,2004-09
2004-09-09,6:00:00,0.6,889,,4.9,760,143.0,1224,81.0,1213,806,20.3,35.5,0.8342,2004-09
2004-09-09,7:00:00,3.0,1200,,18.2,1246,553.0,798,136.0,1574,1416,19.7,37.5,0.8501,2004-09
2004-09-09,8:00:00,3.2,1289,,21.4,1335,542.0,724,130.0,1681,1521,21.0,35.6,0.8736,2004-09
2004-09-09,9:00:00,3.5,1355,,21.3,1333,590.0,741,157.0,1691,1605,25.0,28.9,0.9025,2004-09
2004-09-09,10:00:00,3.1,1277,,19.9,1292,590.0,800,171.0,1626,1481,31.0,21.9,0.9708,2004-09
2004-09-09,11:00:00,2.2,1156,,14.8,1142,387.0,907,143.0,1490,1188,34.9,18.5,1.0189,2004-09
2004-09-09,12:00:00,1.7,1054,,12.6,1071,252.0,1006,116.0,1380,940,37.1,15.0,0.9297,2004-09
2004-09-09,13:00:00,2.0,1096,,13.0,1083,310.0,971,129.0,1430,986,35.0,17.3,0.9542,2004-09
2004-09-09,14:00:00,2.5,1160,,16.2,1185,396.0,873,168.0,1522,1162,35.1,17.5,0.9733,2004-09
2004-09-09,15:00:00,2.4,1148,,15.0,1149,329.0,924,152.0,1473,1047,35.4,16.6,0.9385,2004-09
2004-09-09,16:00:00,2.9,1166,,16.2,1186,393.0,878,175.0,1500,1180,38.4,13.8,0.9221,2004-09
2004-09-09,17:00:00,4.2,1315,,22.7,1370,522.0,794,212.0,1689,1399,37.6,14.5,0.9277,2004-09
2004-09-09,18:00:00,5.4,1425,,32.3,1605,631.0,660,220.0,1920,2321,35.2,16.6,0.9242,2004-09
2004-09-09,19:00:00,4.3,1329,,22.3,1360,435.0,704,175.0,1768,1894,31.2,25.5,1.1379,2004-09
2004-09-09,20:00:00,3.6,1299,,16.6,1197,407.0,763,165.0,1688,1606,29.3,30.7,1.229,2004-09
2004-09-09,21:00:00,2.0,1123,,11.0,1015,255.0,845,136.0,1470,1297,28.3,30.1,1.1392,2004-09
2004-09-09,22:00:00,1.5,1089,,11.3,1024,180.0,831,111.0,1452,1182,27.4,31.5,1.133,2004-09
2004-09-09,23:00:00,1.5,1081,,9.3,950,186.0,876,114.0,1434,1138,26.2,35.7,1.1929,2004-09
2004-09-10,0:00:00,1.6,1217,,9.9,975,174.0,665,66.0,1565,1109,22.3,60.6,1.608,2004-09
2004-09-10,1:00:00,1.3,1158,,8.6,923,142.0,673,62.0,1519,1072,21.9,61.5,1.5967,2004-09
2004-09-10,2:00:00,1.4,1150,,7.3,871,155.0,697,58.0,1502,1030,21.1,64.5,1.594,2004-09
2004-09-10,3:00:00,0.9,1061,,5.4,785,,766,,1447,935,21.0,64.4,1.5828,2004-09
2004-09-10,4:00:00,0.9,1062,,5.1,770,96.0,780,48.0,1450,922,21.3,63.9,1.5951,2004-09
2004-09-10,5:00:00,1.3,1157,,7.8,890,154.0,681,53.0,1549,1054,20.8,66.7,1.6201,2004-09
2004-09-10,6:00:00,1.3,1167,,8.2,907,211.0,681,55.0,1548,1082,20.6,67.5,1.621,2004-09
2004-09-10,7:00:00,2.9,1403,,17.6,1229,381.0,523,63.0,1872,1365,20.9,66.3,1.6165,2004-09
2004-09-10,8:00:00,3.2,1453,,20.1,1298,470.0,489,69.0,1940,1497,21.5,63.7,1.6186,2004-09
2004-09-10,9:00:00,3.4,1455,,18.7,1260,464.0,502,84.0,1868,1540,23.7,56.0,1.6238,2004-09
2004-09-10,10:00:00,3.6,1512,,19.5,1282,450.0,498,95.0,1899,1554,26.0,48.2,1.598,2004-09
2004-09-10,11:00:00,2.3,1331,,13.0,1082,274.0,588,80.0,1689,1252,28.5,42.4,1.6286,2004-09
2004-09-10,12:00:00,3.1,1472,,18.2,1246,306.0,512,87.0,1873,1455,28.1,45.3,1.6957,2004-09
2004-09-10,13:00:00,3.3,1430,,16.2,1187,308.0,539,94.0,1812,1339,29.0,43.9,1.7309,2004-09
2004-09-10,14:00:00,1.9,1264,,11.0,1016,186.0,624,76.0,1650,1062,28.9,44.3,1.7392,2004-09
2004-09-10,15:00:00,2.6,1378,,15.9,1177,238.0,548,92.0,1775,1266,29.6,42.3,1.7248,2004-09
2004-09-10,16:00:00,2.7,1377,,14.2,1123,249.0,578,94.0,1716,1223,29.4,42.9,1.7308,2004-09
2004-09-10,17:00:00,3.7,1527,,19.9,1293,378.0,502,110.0,1907,1469,28.7,45.1,1.7468,2004-09
2004-09-10,18:00:00,3.8,1573,,21.7,1343,386.0,470,109.0,1990,1553,27.0,51.2,1.7928,2004-09
2004-09-10,19:00:00,4.8,1674,,25.7,1447,461.0,448,122.0,2065,1689,26.5,52.7,1.7966,2004-09
2004-09-10,20:00:00,3.5,1455,,17.3,1218,394.0,535,107.0,1796,1387,26.2,51.7,1.7334,2004-09
2004-09-10,21:00:00,2.2,1242,,11.2,1022,266.0,630,83.0,1641,1139,24.8,56.4,1.7447,2004-09
2004-09-10,22:00:00,1.5,1181,,8.9,935,158.0,701,62.0,1565,960,24.9,56.0,1.7367,2004-09
2004-09-10,23:00:00,3.4,1468,,15.2,1155,319.0,565,89.0,1738,1293,24.5,57.5,1.7433,2004-09
2004-09-11,0:00:00,,858,,4.9,760,,940,,1049,873,7.1,63.6,0.6442,2004-09
2004-09-11,1:00:00,,821,,3.7,696,,1032,,1013,783,7.2,62.2,0.6362,2004-09
2004-09-11,2:00:00,,781,,2.9,645,,1088,,986,719,5.6,67.9,0.6247,2004-09
2004-09-11,3:00:00,,741,,1.9,580,,1224,,952,660,5.1,68.7,0.6077,2004-09
2004-09-11,4:00:00,,720,,1.4,540,,1296,,938,613,4.4,71.4,0.6024,2004-09
2004-09-11,5:00:00,,733,,1.9,574,,1238,,964,627,4.1,73.1,0.6074,2004-09
2004-09-11,6:00:00,,780,,3.2,666,,1099,,1003,697,3.2,76.8,0.5963,2004-09
2004-09-11,7:00:00,,915,,7.4,873,,873,,1135,915,3.7,76.2,0.6137,2004-09
2004-09-11,8:00:00,,1228,,22.4,1362,,575,,1543,1399,4.9,70.7,0.6193,2004-09
2004-09-11,9:00:00,,1239,,22.8,1373,,550,,1593,1495,7.1,62.0,0.6265,2004-09
2004-09-11,10:00:00,,1209,,18.5,1255,,588,,1447,1499,8.1,59.1,0.6397,2004-09
2004-09-11,11:00:00,,1257,,20.4,1308,,548,,1466,1720,11.1,48.8,0.643,2004-09
2004-09-11,12:00:00,,1007,,10.6,1000,,727,,1197,1210,11.3,46.5,0.6194,2004-09
2004-09-11,13:00:00,,1020,,11.8,1041,,733,,1245,1123,12.5,42.3,0.6104,2004-09
2004-09-11,14:00:00,,1094,,14.8,1144,,669,,1327,1209,12.5,42.8,0.6177,2004-09
2004-09-11,15:00:00,2.1,1045,,13.1,1087,,712,,1270,1144,12.6,42.4,0.6159,2004-09
2004-09-11,16:00:00,1.5,909,,7.5,879,,874,,1083,847,13.8,40.7,0.6405,2004-09
2004-09-11,17:00:00,1.6,1013,,8.1,905,,816,,1201,923,11.0,58.8,0.7705,2004-09
2004-09-11,18:00:00,3.5,1236,,16.9,1206,,615,,1523,1166,8.3,76.5,0.8426,2004-09
2004-09-11,19:00:00,4.6,1275,,19.9,1294,,570,,1605,1280,8.6,75.5,0.8469,2004-09
2004-09-11,20:00:00,4.7,1237,,16.5,1194,,615,,1508,1193,8.8,76.6,0.8678,2004-09
2004-09-11,21:00:00,3.0,1101,,9.6,963,,748,,1320,966,8.0,81.0,0.8714,2004-09
2004-09-11,22:00:00,1.5,962,,5.3,778,,911,,1162,752,7.3,85.7,0.8818,2004-09
2004-09-11,23:00:00,0.9,841,,3.5,680,,1052,,1067,594,6.5,85.6,0.8353,2004-09
2004-09-12,0:00:00,1.9,1054,,5.5,789,241.0,886,100.0,1254,864,14.2,71.7,1.1578,2004-09
2004-09-12,1:00:00,1.0,926,,2.9,649,134.0,1035,83.0,1145,741,14.9,65.7,1.105,2004-09
2004-09-12,2:00:00,0.8,873,,2.0,583,94.0,1155,66.0,1108,642,14.7,67.3,1.1177,2004-09
2004-09-12,3:00:00,0.5,832,,1.2,518,,1264,,1061,539,15.2,63.2,1.0821,2004-09
2004-09-12,4:00:00,0.4,803,,0.7,466,33.0,1451,30.0,1034,449,14.8,65.5,1.0965,2004-09
2004-09-12,5:00:00,0.4,818,,0.7,463,33.0,1509,29.0,1046,437,14.4,68.5,1.1158,2004-09
2004-09-12,6:00:00,0.4,814,,0.8,482,57.0,1426,41.0,1027,457,14.5,62.9,1.0335,2004-09
2004-09-12,7:00:00,0.6,832,,1.3,530,112.0,1346,63.0,1027,512,14.6,56.7,0.9358,2004-09
2004-09-12,8:00:00,1.9,1091,,7.6,882,358.0,844,114.0,1288,931,15.0,55.3,0.9338,2004-09
2004-09-12,9:00:00,2.0,1019,,7.4,874,287.0,1113,114.0,1235,905,14.5,56.5,0.9306,2004-09
