Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,year_month
2005-06-02,3:00:00,0.9,914,,2.9,644,,972,,832,922,2.6,48.8,0.3658,2005-06
2005-06-02,4:00:00,,898,,2.6,624,129.0,987,108.0,825,871,0.8,53.8,0.3542,2005-06
2005-06-02,5:00:00,0.8,854,,1.8,572,95.0,1070,88.0,788,793,1.2,51.9,0.3515,2005-06
2005-06-02,6:00:00,0.7,838.0,,1.3,531.0,95.0,1146.0,85.0,774.0,753.0,1.0,52.2,0.3489,2005-06
2005-06-02,7:00:00,0.7,831.0,,1.5,543.0,100.0,1132.0,88.0,787.0,737.0,0.6,53.3,0.3467,2005-06
2005-06-02,8:00:00,0.6,833.0,,1.3,526.0,110.0,1169.0,94.0,771.0,722.0,0.8,52.8,0.3468,2005-06
2005-06-02,9:00:00,0.8,870.0,,2.0,582.0,149.0,1091.0,115.0,791.0,737.0,0.3,53.7,0.3424,2005-06
2005-06-02,10:00:00,1.3,984.0,,4.3,727.0,197.0,891.0,137.0,908.0,913.0,4.1,42.9,0.3551,2005-06
2005-06-02,11:00:00,2.0,1065.0,,6.7,844.0,351.0,780.0,212.0,979.0,1117.0,8.0,33.3,0.3591,2005-06
2005-06-02,12:00:00,1.7,968.0,,4.6,743.0,249.0,886.0,173.0,840.0,774.0,10.7,25.2,0.3242,2005-06
2005-06-02,13:00:00,1.2,911.0,,3.5,683.0,188.0,981.0,135.0,790.0,558.0,11.1,23.5,0.3105,2005-06
2005-06-02,14:00:00,1.0,868.0,,2.1,590.0,127.0,1081.0,100.0,753.0,420.0,10.6,26.0,0.332,2005-06
2005-06-02,15:00:00,0.8,868.0,,1.9,576.0,96.0,1128.0,78.0,755.0,363.0,10.3,27.7,0.3481,2005-06
2005-06-02,16:00:00,1.0,904.0,,2.7,633.0,138.0,1040.0,100.0,789.0,410.0,10.2,28.3,0.3516,2005-06
2005-06-02,17:00:00,1.4,944.0,,3.7,693.0,217.0,928.0,150.0,832.0,568.0,9.2,29.9,0.3479,2005-06
2005-06-02,18:00:00,1.1,925.0,,2.9,649.0,186.0,1003.0,142.0,819.0,570.0,6.9,36.4,0.3635,2005-06
2005-06-02,19:00:00,1.6,985.0,,4.5,736.0,227.0,891.0,165.0,875.0,774.0,6.0,38.0,0.3584,2005-06
2005-06-02,20:00:00,1.8,1002.0,,5.3,780.0,252.0,855.0,179.0,892.0,857.0,5.8,36.4,0.3385,2005-06
2005-06-02,21:00:00,1.4,938.0,,3.7,692.0,193.0,937.0,149.0,805.0,737.0,5.8,35.4,0.3286,2005-06
2005-06-02,22:00:00,1.1,896.0,,2.6,627.0,158.0,1033.0,126.0,782.0,610.0,5.4,36.6,0.3304,2005-06
2005-06-02,23:00:00,1.0,907.0,,2.4,614.0,150.0,1052.0,120.0,782.0,627.0,5.1,37.9,0.3358,2005-06
2005-06-03,0:00:00,2.4,1201,,9.2,949,358.0,665,170.0,1220,1260,6.8,72.1,0.7143,2005-06
2005-06-03,1:00:00,1.8,1011,,4.6,742,278.0,842,160.0,998,929,7.0,60.0,0.6055,2005-06
2005-06-03,2:00:00,0.9,867,,2.1,590,116.0,1088,100.0,826,465,7.2,47.8,0.487,2005-06
2005-06-03,3:00:00,0.8,856,,1.5,545,,1166,,803,398,7.2,47.3,0.483,2005-06
2005-06-03,4:00:00,0.7,859,,1.3,527,60.0,1203,57.0,810,342,6.8,52.9,0.5245,2005-06
2005-06-03,5:00:00,0.6,859,,0.8,479,51.0,1285,48.0,822,313,5.8,65.0,0.6029,2005-06
2005-06-03,6:00:00,0.5,842,,0.6,454,33.0,1433,32.0,788,292,5.8,59.4,0.5502,2005-06
2005-06-03,7:00:00,0.6,856,,1.1,505,80.0,1246,72.0,833,367,5.5,58.3,0.529,2005-06
2005-06-03,8:00:00,0.6,867,,1.0,500,103.0,1219,86.0,818,387,5.9,54.8,0.5119,2005-06
2005-06-03,9:00:00,0.7,877,,1.5,541,93.0,1148,79.0,829,399,7.3,48.7,0.5007,2005-06
2005-06-03,10:00:00,0.7,869,,1.4,535,108.0,1162,87.0,783,376,9.4,39.9,0.4707,2005-06
2005-06-03,11:00:00,0.9,900,,2.0,582,107.0,1081,85.0,792,377,11.2,33.8,0.449,2005-06
2005-06-03,12:00:00,1.0,899,,2.3,603,122.0,1055,97.0,782,379,12.3,29.9,0.4255,2005-06
2005-06-03,13:00:00,1.0,895,,2.6,624,122.0,1002,96.0,787,387,14.8,23.7,0.3945,2005-06
2005-06-03,14:00:00,1.4,992,,6.7,844,156.0,830,113.0,990,552,13.1,26.6,0.399,2005-06
2005-06-03,15:00:00,3.0,1104,,13.3,1095,246.0,609,163.0,1210,930,13.3,25.7,0.3914,2005-06
2005-06-03,16:00:00,1.5,933,,4.0,711,205.0,912,146.0,850,554,12.0,27.7,0.3885,2005-06
2005-06-03,17:00:00,1.7,973,,5.3,778,257.0,839,167.0,916,723,11.5,30.1,0.4067,2005-06
2005-06-03,18:00:00,2.3,1069,,8.6,923,228.0,735,162.0,1036,875,10.1,33.2,0.4115,2005-06
2005-06-03,19:00:00,2.5,1055,,6.2,821,321.0,797,194.0,942,949,8.6,38.1,0.4282,2005-06
2005-06-03,20:00:00,2.1,1032,,5.3,778,270.0,834,185.0,926,869,8.0,41.2,0.4433,2005-06
2005-06-03,21:00:00,1.5,982,,4.1,714,203.0,879,158.0,905,747,7.5,43.8,0.4551,2005-06
2005-06-03,22:00:00,1.4,968,,3.5,680,201.0,918,156.0,891,740,6.8,46.9,0.465,2005-06
2005-06-03,23:00:00,1.4,979,,4.1,718,207.0,883,157.0,903,807,6.1,46.3,0.4394,2005-06
