Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,year_month
2005-07-01,22:00:00,3.9,1306.0,,15.4,1161.0,646.0,557.0,146.0,1407.0,1379.0,5.5,83.5,0.7619,2005-07
2005-07-01,23:00:00,3.3,1232.0,,11.6,1035.0,536.0,623.0,132.0,1296.0,1256.0,5.8,81.3,0.7568,2005-07
2005-07-02,0:00:00,1.1,902.0,,2.4,613.0,130.0,1049.0,110.0,777.0,566.0,4.8,38.0,0.33,2005-07
2005-07-02,1:00:00,1.0,885.0,,2.0,582.0,104.0,1072.0,92.0,760.0,517.0,4.5,38.1,0.3249,2005-07
2005-07-02,2:00:00,0.8,863.0,,1.5,545.0,86.0,1119.0,78.0,749.0,484.0,4.3,38.1,0.3207,2005-07
2005-07-02,3:00:00,0.6,861.0,,1.2,518.0,,1141.0,,738.0,482.0,3.9,39.9,0.325,2005-07
2005-07-02,4:00:00,0.6,852.0,,0.8,482.0,67.0,1187.0,65.0,726.0,496.0,3.8,41.0,0.3327,2005-07
2005-07-02,5:00:00,0.6,879.0,,1.0,495.0,75.0,1147.0,73.0,753.0,623.0,3.3,44.6,0.3499,2005-07
2005-07-02,6:00:00,0.6,900.0,,1.3,525.0,97.0,1090.0,85.0,780.0,696.0,3.6,44.5,0.3574,2005-07
2005-07-02,7:00:00,0.8,963.0,,2.4,615.0,177.0,980.0,133.0,837.0,916.0,3.4,47.0,0.3713,2005-07
2005-07-02,8:00:00,2.3,1183.0,,8.7,929.0,433.0,675.0,246.0,1037.0,1309.0,2.9,49.5,0.3775,2005-07
2005-07-02,9:00:00,2.8,1161.0,,10.5,996.0,471.0,639.0,281.0,1067.0,1396.0,5.6,40.5,0.3704,2005-07
2005-07-02,10:00:00,2.1,1102.0,,7.9,896.0,346.0,720.0,222.0,969.0,1226.0,7.5,33.8,0.352,2005-07
2005-07-02,11:00:00,1.7,1029.0,,6.5,835.0,262.0,771.0,182.0,897.0,1002.0,10.8,25.2,0.3251,2005-07
2005-07-02,12:00:00,1.4,973.0,,5.7,797.0,221.0,845.0,154.0,845.0,769.0,12.9,20.6,0.3045,2005-07
2005-07-02,13:00:00,1.6,981.0,,6.2,820.0,265.0,807.0,168.0,876.0,784.0,12.2,21.4,0.3033,2005-07
2005-07-02,14:00:00,1.4,960.0,,5.4,784.0,219.0,842.0,149.0,868.0,643.0,12.0,21.9,0.3069,2005-07
2005-07-02,15:00:00,1.3,973.0,,4.9,761.0,235.0,862.0,156.0,865.0,682.0,12.2,24.0,0.3392,2005-07
2005-07-02,16:00:00,1.4,968.0,,5.0,765.0,227.0,843.0,156.0,863.0,692.0,12.0,24.3,0.3393,2005-07
2005-07-02,17:00:00,1.7,1022.0,,6.9,854.0,285.0,771.0,187.0,941.0,926.0,10.5,27.8,0.3525,2005-07
2005-07-02,18:00:00,1.9,1067.0,,7.5,879.0,291.0,740.0,194.0,989.0,996.0,8.7,33.9,0.3832,2005-07
2005-07-02,19:00:00,2.3,1101.0,,8.2,908.0,295.0,707.0,204.0,1025.0,1095.0,7.8,37.6,0.4004,2005-07
2005-07-02,20:00:00,2.0,1081.0,,7.7,885.0,243.0,720.0,174.0,1017.0,1058.0,7.2,39.4,0.4032,2005-07
2005-07-02,21:00:00,1.6,988.0,,4.5,738.0,209.0,843.0,154.0,906.0,893.0,7.1,39.6,0.4019,2005-07
2005-07-02,22:00:00,1.0,932.0,,2.7,630.0,147.0,980.0,117.0,842.0,681.0,7.1,39.6,0.4001,2005-07
2005-07-02,23:00:00,0.9,923.0,,2.3,602.0,117.0,1028.0,98.0,831.0,599.0,7.2,39.3,0.4004,2005-07
2005-07-03,0:00:00,1.4,935,,3.2,666,180.0,939,141.0,836,653,5.6,45.5,0.4187,2005-07
2005-07-03,1:00:00,1.2,942,,3.2,666,140.0,960,116.0,848,553,5.4,48.8,0.4393,2005-07
2005-07-03,2:00:00,0.9,883,,1.7,561,93.0,1080,84.0,785,412,5.1,51.2,0.4534,2005-07
2005-07-03,3:00:00,0.6,841,,0.7,470,,1311,,708,289,5.3,51.0,0.4563,2005-07
2005-07-03,4:00:00,0.4,843,,0.5,443,35.0,1490,34.0,730,262,5.2,57.2,0.5094,2005-07
2005-07-03,5:00:00,0.4,872,,0.6,460,47.0,1359,45.0,755,288,4.5,63.1,0.5381,2005-07
2005-07-03,6:00:00,0.5,862,,0.8,474,68.0,1312,59.0,753,310,5.2,54.5,0.486,2005-07
2005-07-03,7:00:00,0.7,917,,1.7,562,131.0,1099,99.0,827,418,5.6,51.3,0.4712,2005-07
2005-07-03,8:00:00,1.5,1022,,5.2,771,289.0,812,165.0,941,769,5.9,45.4,0.4244,2005-07
2005-07-03,9:00:00,1.9,1022,,6.6,837,322.0,755,168.0,978,881,6.9,41.3,0.4145,2005-07
2005-07-03,10:00:00,1.6,961.0,,5.5,789.0,330.0,839.0,169.0,910.0,816.0,8.6,34.2,0.3834,2005-07
2005-07-03,11:00:00,1.4,912.0,,4.4,731.0,339.0,912.0,162.0,811.0,684.0,9.6,27.7,0.3308,2005-07
2005-07-03,12:00:00,1.3,896.0,,4.4,731.0,316.0,911.0,155.0,799.0,627.0,10.6,25.3,0.3224,2005-07
2005-07-03,13:00:00,1.3,890.0,,4.3,726.0,218.0,921.0,136.0,779.0,523.0,10.2,25.6,0.3181,2005-07
2005-07-03,14:00:00,1.2,891.0,,4.5,740.0,177.0,919.0,124.0,788.0,502.0,10.0,25.2,0.3079,2005-07
2005-07-03,15:00:00,1.3,894.0,,4.5,737.0,278.0,913.0,158.0,805.0,604.0,9.7,25.7,0.3088,2005-07
2005-07-03,16:00:00,1.4,907.0,,4.8,753.0,313.0,886.0,167.0,819.0,682.0,9.7,26.8,0.3226,2005-07
2005-07-03,17:00:00,1.7,973.0,,6.3,827.0,351.0,825.0,176.0,888.0,846.0,9.4,27.3,0.3216,2005-07
2005-07-03,18:00:00,2.5,1035.0,,9.6,961.0,374.0,726.0,204.0,985.0,1027.0,7.9,28.0,0.2999,2005-07
2005-07-03,19:00:00,3.8,1146.0,,15.0,1147.0,431.0,621.0,209.0,1148.0,1315.0,6.9,30.7,0.3066,2005-07
2005-07-03,20:00:00,4.2,1176.0,,15.4,1162.0,468.0,600.0,224.0,1137.0,1363.0,6.1,33.3,0.3152,2005-07
2005-07-03,21:00:00,2.8,1057.0,,8.9,935.0,368.0,720.0,211.0,982.0,1236.0,5.0,37.4,0.329,2005-07
2005-07-03,22:00:00,1.5,974.0,,5.0,763.0,239.0,861.0,174.0,865.0,1076.0,4.2,40.9,0.3417,2005-07
2005-07-03,23:00:00,1.8,1044.0,,6.5,834.0,292.0,781.0,181.0,924.0,1200.0,3.9,43.5,0.3538,2005-07
2005-07-01,0:00:00,1.3,1041.0,,4.3,729.0,164.0,819.0,98.0,1130.0,972.0,10.0,70.9,0.8706,2005-07
2005-07-01,1:00:00,1.4,1032.0,,3.6,687.0,142.0,867.0,89.0,1109.0,878.0,9.8,70.7,0.8571,2005-07
2005-07-01,2:00:00,1.2,1010.0,,3.1,661.0,142.0,881.0,82.0,1100.0,853.0,8.0,75.0,0.8098,2005-07
2005-07-01,3:00:00,1.0,951.0,,2.5,620.0,,938.0,,1077.0,779.0,7.9,75.1,0.805,2005-07
2005-07-01,4:00:00,1.0,944.0,,2.5,617.0,127.0,944.0,77.0,1039.0,766.0,7.0,77.3,0.7782,2005-07
2005-07-01,5:00:00,0.6,862.0,,1.4,540.0,73.0,1110.0,55.0,999.0,670.0,7.2,74.4,0.7581,2005-07
2005-07-01,6:00:00,0.7,909.0,,1.8,567.0,100.0,1049.0,63.0,993.0,694.0,6.7,75.0,0.7418,2005-07
2005-07-01,7:00:00,1.0,965.0,,3.1,659.0,126.0,973.0,69.0,1059.0,739.0,6.4,76.3,0.7389,2005-07
2005-07-01,8:00:00,1.7,1102.0,,7.6,884.0,284.0,719.0,99.0,1218.0,940.0,6.0,78.5,0.7377,2005-07
2005-07-01,9:00:00,3.0,1226.0,,15.3,1157.0,419.0,552.0,125.0,1464.0,1201.0,6.3,77.4,0.7452,2005-07
2005-07-01,10:00:00,2.4,1132.0,,9.3,950.0,432.0,659.0,123.0,1253.0,1106.0,7.7,73.8,0.7769,2005-07
2005-07-01,11:00:00,2.2,1183.0,,11.0,1013.0,310.0,632.0,128.0,1306.0,1186.0,10.2,61.5,0.7638,2005-07
2005-07-01,12:00:00,2.6,1211.0,,10.6,998.0,446.0,605.0,149.0,1298.0,1302.0,11.3,58.1,0.7743,2005-07
2005-07-01,13:00:00,2.5,1253.0,,11.4,1030.0,464.0,590.0,137.0,1351.0,1368.0,10.6,62.3,0.7981,2005-07
2005-07-01,14:00:00,3.0,1311.0,,13.1,1088.0,505.0,563.0,147.0,1402.0,1452.0,11.1,62.0,0.8199,2005-07
2005-07-01,15:00:00,3.3,1341.0,,14.8,1142.0,564.0,536.0,168.0,1454.0,1537.0,12.6,57.7,0.8387,2005-07
2005-07-01,16:00:00,3.8,1432.0,,16.5,1195.0,625.0,509.0,180.0,1513.0,1651.0,13.3,56.2,0.8548,2005-07
2005-07-01,17:00:00,3.6,1404.0,,16.5,1195.0,590.0,499.0,170.0,1501.0,1623.0,11.2,65.3,0.8639,2005-07
2005-07-01,18:00:00,5.0,1493.0,,21.5,1337.0,712.0,466.0,180.0,1638.0,1742.0,8.8,74.6,0.8434,2005-07
2005-07-01,19:00:00,5.7,1478.0,,22.2,1357.0,723.0,473.0,178.0,1652.0,1639.0,7.2,78.5,0.803,2005-07
2005-07-01,20:00:00,5.0,1411.0,,20.5,1311.0,707.0,487.0,159.0,1589.0,1537.0,6.5,80.0,0.7789,2005-07
2005-07-01,21:00:00,4.8,1387.0,,17.7,1231.0,737.0,523.0,156.0,1487.0,1463.0,5.8,83.8,0.7768,2005-07
2005-07-01,22:00:00,3.9,1306.0,,15.4,1161.0,646.0,557.0,146.0,1407.0,1379.0,5.5,83.5,0.7619,2005-07
2005-07-01,23:00:00,3.3,1232.0,,11.6,1035.0,536.0,623.0,132.0,1296.0,1256.0,5.8,81.3,0.7568,2005-07
2005-07-02,0:00:00,1.1,902,,2.4,613,130.0,1049,110.0,777,566,4.8,38.0,0.33,2005-07
2005-07-02,1:00:00,1.0,885,,2.0,582,104.0,1072,92.0,760,517,4.5,38.1,0.3249,2005-07
2005-07-02,2:00:00,0.8,863.0,,1.5,545.0,86.0,1119.0,78.0,749.0,484.0,4.3,38.1,0.3207,2005-07
2005-07-02,3:00:00,0.6,861.0,,1.2,518.0,,1141.0,,738.0,482.0,3.9,39.9,0.325,2005-07
2005-07-02,4:00:00,0.6,852.0,,0.8,482.0,67.0,1187.0,65.0,726.0,496.0,3.8,41.0,0.3327,2005-07
2005-07-02,5:00:00,0.6,879.0,,1.0,495.0,75.0,1147.0,73.0,753.0,623.0,3.3,44.6,0.3499,2005-07
2005-07-02,6:00:00,0.6,900.0,,1.3,525.0,97.0,1090.0,85.0,780.0,696.0,3.6,44.5,0.3574,2005-07
2005-07-02,7:00:00,0.8,963.0,,2.4,615.0,177.0,980.0,133.0,837.0,916.0,3.4,47.0,0.3713,2005-07
2005-07-02,8:00:00,2.3,1183.0,,8.7,929.0,433.0,675.0,246.0,1037.0,1309.0,2.9,49.5,0.3775,2005-07
2005-07-02,9:00:00,2.8,1161.0,,10.5,996.0,471.0,639.0,281.0,1067.0,1396.0,5.6,40.5,0.3704,2005-07
2005-07-02,10:00:00,2.1,1102.0,,7.9,896.0,346.0,720.0,222.0,969.0,1226.0,7.5,33.8,0.352,2005-07
2005-07-02,11:00:00,1.7,1029.0,,6.5,835.0,262.0,771.0,182.0,897.0,1002.0,10.8,25.2,0.3251,2005-07
2005-07-02,12:00:00,1.4,973.0,,5.7,797.0,221.0,845.0,154.0,845.0,769.0,12.9,20.6,0.3045,2005-07
2005-07-02,13:00:00,1.6,981.0,,6.2,820.0,265.0,807.0,168.0,876.0,784.0,12.2,21.4,0.3033,2005-07
2005-07-02,14:00:00,1.4,960.0,,5.4,784.0,219.0,842.0,149.0,868.0,643.0,12.0,21.9,0.3069,2005-07
2005-07-02,15:00:00,1.3,973.0,,4.9,761.0,235.0,862.0,156.0,865.0,682.0,12.2,24.0,0.3392,2005-07
2005-07-02,16:00:00,1.4,968.0,,5.0,765.0,227.0,843.0,156.0,863.0,692.0,12.0,24.3,0.3393,2005-07
2005-07-02,17:00:00,1.7,1022.0,,6.9,854.0,285.0,771.0,187.0,941.0,926.0,10.5,27.8,0.3525,2005-07
2005-07-02,18:00:00,1.9,1067.0,,7.5,879.0,291.0,740.0,194.0,989.0,996.0,8.7,33.9,0.3832,2005-07
2005-07-02,19:00:00,2.3,1101.0,,8.2,908.0,295.0,707.0,204.0,1025.0,1095.0,7.8,37.6,0.4004,2005-07
2005-07-02,20:00:00,2.0,1081.0,,7.7,885.0,243.0,720.0,174.0,1017.0,1058.0,7.2,39.4,0.4032,2005-07
2005-07-02,21:00:00,1.6,988.0,,4.5,738.0,209.0,843.0,154.0,906.0,893.0,7.1,39.6,0.4019,2005-07
2005-07-02,22:00:00,1.0,932.0,,2.7,630.0,147.0,980.0,117.0,842.0,681.0,7.1,39.6,0.4001,2005-07
2005-07-02,23:00:00,0.9,923.0,,2.3,602.0,117.0,1028.0,98.0,831.0,599.0,7.2,39.3,0.4004,2005-07
2005-07-03,0:00:00,1.4,935,,3.2,666,180.0,939,141.0,836,653,5.6,45.5,0.4187,2005-07
2005-07-03,1:00:00,1.2,942,,3.2,666,140.0,960,116.0,848,553,5.4,48.8,0.4393,2005-07
2005-07-03,2:00:00,0.9,883,,1.7,561,93.0,1080,84.0,785,412,5.1,51.2,0.4534,2005-07
2005-07-03,3:00:00,0.6,841,,0.7,470,,1311,,708,289,5.3,51.0,0.4563,2005-07
2005-07-03,4:00:00,0.4,843,,0.5,443,35.0,1490,34.0,730,262,5.2,57.2,0.5094,2005-07
2005-07-03,5:00:00,0.4,872,,0.6,460,47.0,1359,45.0,755,288,4.5,63.1,0.5381,2005-07
2005-07-03,6:00:00,0.5,862,,0.8,474,68.0,1312,59.0,753,310,5.2,54.5,0.486,2005-07
2005-07-03,7:00:00,0.7,917,,1.7,562,131.0,1099,99.0,827,418,5.6,51.3,0.4712,2005-07
2005-07-03,8:00:00,1.5,1022,,5.2,771,289.0,812,165.0,941,769,5.9,45.4,0.4244,2005-07
2005-07-03,9:00:00,1.9,1022,,6.6,837,322.0,755,168.0,978,881,6.9,41.3,0.4145,2005-07
2005-07-03,10:00:00,1.6,961,,5.5,789,330.0,839,169.0,910,816,8.6,34.2,0.3834,2005-07
2005-07-03,11:00:00,1.4,912,,4.4,731,339.0,912,162.0,811,684,9.6,27.7,0.3308,2005-07
2005-07-03,12:00:00,1.3,896,,4.4,731,316.0,911,155.0,799,627,10.6,25.3,0.3224,2005-07
2005-07-03,13:00:00,1.3,890,,4.3,726,218.0,921,136.0,779,523,10.2,25.6,0.3181,2005-07
2005-07-03,14:00:00,1.2,891,,4.5,740,177.0,919,124.0,788,502,10.0,25.2,0.3079,2005-07
2005-07-03,15:00:00,1.3,894,,4.5,737,278.0,913,158.0,805,604,9.7,25.7,0.3088,2005-07
2005-07-03,16:00:00,1.4,907,,4.8,753,313.0,886,167.0,819,682,9.7,26.8,0.3226,2005-07
2005-07-03,17:00:00,1.7,973,,6.3,827,351.0,825,176.0,888,846,9.4,27.3,0.3216,2005-07
2005-07-03,18:00:00,2.5,1035,,9.6,961,374.0,726,204.0,985,1027,7.9,28.0,0.2999,2005-07
2005-07-03,19:00:00,3.8,1146,,15.0,1147,431.0,621,209.0,1148,1315,6.9,30.7,0.3066,2005-07
2005-07-03,20:00:00,4.2,1176,,15.4,1162,468.0,600,224.0,1137,1363,6.1,33.3,0.3152,2005-07
2005-07-03,21:00:00,2.8,1057,,8.9,935,368.0,720,211.0,982,1236,5.0,37.4,0.329,2005-07
2005-07-03,22:00:00,1.5,974,,5.0,763,239.0,861,174.0,865,1076,4.2,40.9,0.3417,2005-07
2005-07-03,23:00:00,1.8,1044,,6.5,834,292.0,781,181.0,924,1200,3.9,43.5,0.3538,2005-07
