Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,year_month
2004-05-05,15:00:00,3.5,1242,,16.4,1193,221.0,684,125.0,1945,1175,17.5,60.8,1.2029,2004-05
2004-05-05,16:00:00,2.4,1070,,11.2,1022,126.0,824,88.0,1740,933,17.5,59.2,1.1725,2004-05
2004-05-05,17:00:00,1.6,981,,10.0,978,79.0,857,72.0,1682,835,17.7,56.9,1.1392,2004-05
2004-05-05,18:00:00,3.0,1198,,14.6,1136,137.0,717,103.0,1870,1291,17.1,61.5,1.1873,2004-05
2004-05-05,19:00:00,1.6,1000,,8.5,918,68.0,881,67.0,1661,802,17.5,63.9,1.2667,2004-05
2004-05-05,20:00:00,2.1,1110,,9.2,949,96.0,850,79.0,1733,842,15.9,70.7,1.2672,2004-05
2004-05-05,21:00:00,1.8,1023,,6.9,854,111.0,918,89.0,1637,744,15.1,75.1,1.2799,2004-05
2004-05-05,22:00:00,1.1,861,,3.7,695,56.0,1130,67.0,1438,500,13.9,72.5,1.1502,2004-05
2004-05-05,23:00:00,1.5,969,,4.9,760,81.0,1059,83.0,1518,560,12.0,79.8,1.1175,2004-05
2004-05-06,0:00:00,2.7,1076,,12.9,1080,,846,,1787,1070,21.1,48.1,1.1864,2004-05
2004-05-06,1:00:00,1.5,937,,7.8,890,,970,,1625,877,20.7,50.0,1.203,2004-05
2004-05-06,2:00:00,1.6,980,,9.2,948,,888,,1702,1028,19.8,53.1,1.2093,2004-05
2004-05-06,3:00:00,1.3,937,,6.9,853,,962,,1604,969,19.8,53.6,1.2214,2004-05
2004-05-06,4:00:00,0.7,852,,4.5,739,37.0,1095,63.0,1525,837,19.6,54.8,1.236,2004-05
2004-05-06,5:00:00,0.7,858,,4.9,757,57.0,1066,71.0,1542,904,19.3,57.3,1.265,2004-05
2004-05-06,6:00:00,1.2,963,,7.9,894,131.0,942,91.0,1702,1065,19.7,58.4,1.3254,2004-05
2004-05-06,7:00:00,1.5,966,,7.4,874,171.0,969,95.0,1682,999,19.8,59.4,1.3554,2004-05
2004-05-06,8:00:00,1.5,983,,8.0,901,187.0,954,96.0,1691,986,20.9,54.8,1.3387,2004-05
2004-05-06,9:00:00,1.6,990,,7.6,881,133.0,985,81.0,1685,874,22.4,47.9,1.2817,2004-05
2004-05-06,10:00:00,1.1,891,,5.3,780,87.0,1110,68.0,1543,689,24.1,41.3,1.2202,2004-05
2004-05-06,11:00:00,1.1,883,,5.3,778,61.0,1130,57.0,1545,608,25.9,36.9,1.2133,2004-05
2004-05-06,12:00:00,1.4,914,,8.0,900,86.0,1010,68.0,1596,706,30.7,26.0,1.1287,2004-05
2004-05-06,13:00:00,1.4,896,,8.4,917,83.0,1017,72.0,1577,704,30.3,25.2,1.0652,2004-05
2004-05-06,14:00:00,1.0,841,,6.0,811,61.0,1135,62.0,1463,609,30.1,25.4,1.0641,2004-05
2004-05-06,15:00:00,1.3,926,,7.3,868,80.0,1048,75.0,1599,687,27.6,35.1,1.2764,2004-05
2004-05-06,16:00:00,1.9,1133,,10.2,984,110.0,838,92.0,1897,976,26.6,47.6,1.6315,2004-05
2004-05-06,17:00:00,1.7,1042,,9.0,939,108.0,917,89.0,1744,860,30.4,31.3,1.3331,2004-05
2004-05-06,18:00:00,2.3,1124,,14.0,1118,134.0,793,105.0,1915,1021,27.8,35.0,1.282,2004-05
2004-05-06,19:00:00,2.4,1157,,16.1,1183,133.0,738,111.0,1970,1079,26.6,37.9,1.2994,2004-05
2004-05-06,20:00:00,1.8,989,,8.2,906,118.0,954,102.0,1681,826,23.4,44.4,1.2646,2004-05
2004-05-06,21:00:00,0.6,841,,3.8,699,17.0,1123,30.0,1508,558,23.0,51.1,1.4175,2004-05
2004-05-06,22:00:00,0.8,916,,5.6,791,26.0,1007,43.0,1588,679,22.1,53.5,1.4087,2004-05
2004-05-06,23:00:00,1.7,1008,,8.0,900,55.0,907,67.0,1681,850,21.6,53.6,1.3674,2004-05
2004-05-07,0:00:00,1.5,1025,,9.0,939,107.0,790,93.0,1635,1103,24.7,38.7,1.1845,2004-05
2004-05-07,1:00:00,0.6,848,,3.7,692,41.0,1034,55.0,1412,734,25.5,35.7,1.1499,2004-05
2004-05-07,2:00:00,0.4,839,,3.0,652,34.0,1075,49.0,1405,671,22.5,43.2,1.1589,2004-05
2004-05-07,3:00:00,0.3,814,,2.5,618,,1097,,1400,696,21.6,46.1,1.1761,2004-05
2004-05-07,4:00:00,,816,,2.6,624,41.0,1073,56.0,1422,729,19.7,51.4,1.1688,2004-05
2004-05-07,5:00:00,0.4,799,,2.4,613,38.0,1120,43.0,1387,641,21.6,45.7,1.1665,2004-05
2004-05-07,6:00:00,0.7,879,,5.6,792,59.0,906,57.0,1521,825,21.1,47.3,1.1654,2004-05
2004-05-07,7:00:00,2.0,1104,,14.3,1125,165.0,697,80.0,1815,1179,21.6,44.1,1.1269,2004-05
2004-05-07,8:00:00,3.9,1344,,27.7,1496,287.0,519,134.0,2311,1651,23.7,37.9,1.0988,2004-05
2004-05-07,9:00:00,3.6,1226,,19.1,1272,317.0,632,157.0,1901,1474,26.0,30.1,0.9953,2004-05
2004-05-07,10:00:00,3.2,1157,,15.9,1176,330.0,691,175.0,1779,1370,30.6,23.2,1.001,2004-05
2004-05-07,11:00:00,2.2,1059,,12.3,1060,204.0,798,147.0,1638,1141,34.1,19.1,1.0048,2004-05
2004-05-07,12:00:00,2.2,1076,,12.2,1057,189.0,778,140.0,1633,1076,36.2,18.0,1.0636,2004-05
2004-05-07,13:00:00,2.1,1066,,11.7,1041,165.0,783,137.0,1641,1036,37.4,17.3,1.0914,2004-05
2004-05-07,14:00:00,1.8,1049,,10.4,994,139.0,813,123.0,1580,881,39.5,15.6,1.102,2004-05
2004-05-07,15:00:00,2.0,1097,,12.7,1074,156.0,776,138.0,1671,960,40.4,14.9,1.1033,2004-05
2004-05-07,16:00:00,1.8,1087,,11.1,1018,130.0,791,132.0,1624,883,40.1,16.1,1.1699,2004-05
2004-05-07,17:00:00,3.0,1269,,19.0,1269,173.0,633,174.0,1942,1221,39.3,18.9,1.3251,2004-05
2004-05-07,18:00:00,4.3,1328,,24.1,1405,302.0,584,203.0,2072,1518,37.3,19.9,1.2437,2004-05
2004-05-07,19:00:00,3.5,1200,,19.1,1270,239.0,654,176.0,1906,1264,33.6,22.9,1.1747,2004-05
2004-05-07,20:00:00,2.5,1098,,13.6,1105,139.0,732,125.0,1768,1061,30.7,28.9,1.2501,2004-05
2004-05-07,21:00:00,1.8,1058,,10.7,1004,92.0,776,98.0,1684,947,28.8,32.8,1.2776,2004-05
2004-05-07,22:00:00,1.9,1081,,11.3,1025,104.0,738,103.0,1757,1059,27.3,36.8,1.3207,2004-05
2004-05-07,23:00:00,1.9,1062,,9.6,962,108.0,776,104.0,1674,1030,26.2,39.7,1.3249,2004-05
2004-05-08,0:00:00,,1015,,6.6,840,,783,,1664,839,25.0,53.6,1.6721,2004-05
2004-05-08,1:00:00,,935,,4.5,737,,869,,1548,758,25.4,52.9,1.698,2004-05
2004-05-08,2:00:00,,908,,3.8,700,,922,,1547,644,25.4,54.4,1.7384,2004-05
2004-05-08,3:00:00,,853,,2.3,605,,1032,,1488,615,25.4,54.6,1.7432,2004-05
2004-05-08,4:00:00,,851,,2.1,592,,1054,,1482,578,24.5,57.1,1.7327,2004-05
2004-05-08,5:00:00,,957,,3.9,705,,857,,1578,843,22.8,63.7,1.7392,2004-05
2004-05-08,6:00:00,,1059,,6.5,836,,742,,1675,1113,22.6,64.1,1.7358,2004-05
2004-05-08,7:00:00,,1261,,14.5,1134,,557,,2015,1388,24.3,58.0,1.7429,2004-05
2004-05-08,8:00:00,,1215,,15.1,1150,,574,,1962,1310,26.5,50.4,1.7215,2004-05
2004-05-08,9:00:00,,1097,,9.0,940,,676,,1727,1056,28.1,45.4,1.697,2004-05
2004-05-08,10:00:00,,1135,,11.4,1030,,662,,1789,1104,31.7,36.7,1.6843,2004-05
2004-05-08,11:00:00,,1117,,11.2,1020,104.0,706,115.0,1731,973,35.8,28.7,1.6626,2004-05
2004-05-08,12:00:00,,1108,,10.2,985,98.0,727,108.0,1708,1001,36.8,27.2,1.6623,2004-05
2004-05-08,13:00:00,,1038,,8.2,906,66.0,808,86.0,1567,747,38.3,24.5,1.622,2004-05
2004-05-08,14:00:00,,985,,6.6,838,60.0,850,84.0,1541,653,34.2,30.8,1.6299,2004-05
2004-05-08,15:00:00,,1100,,6.4,832,85.0,767,97.0,1695,934,28.7,51.4,1.9871,2004-05
2004-05-08,16:00:00,,1067,,7.0,855,90.0,748,102.0,1700,811,23.9,69.1,2.0202,2004-05
2004-05-08,17:00:00,,1140,,9.6,963,122.0,669,102.0,1815,918,21.5,78.8,1.9939,2004-05
2004-05-08,18:00:00,,1113,,9.4,954,117.0,682,99.0,1801,899,21.6,78.5,1.994,2004-05
2004-05-08,19:00:00,,1124,,10.2,984,115.0,678,97.0,1826,902,21.5,78.4,1.9818,2004-05
2004-05-08,20:00:00,,1056,,7.7,886,127.0,732,101.0,1721,900,20.8,80.9,1.9637,2004-05
2004-05-08,21:00:00,,1002,,5.4,783,79.0,805,92.0,1623,875,20.7,81.8,1.9717,2004-05
2004-05-08,22:00:00,,971,,5.5,789,61.0,816,70.0,1594,879,23.1,70.1,1.9582,2004-05
2004-05-08,23:00:00,,1001,,5.7,799,67.0,829,72.0,1619,859,22.7,68.4,1.8627,2004-05
2004-05-09,0:00:00,5.8,1399,,30.3,1558,,473,,2052,1652,28.0,29.1,1.0846,2004-05
2004-05-09,1:00:00,3.0,1194,,18.5,1255,,555,,1694,1452,27.2,33.3,1.1788,2004-05
2004-05-09,2:00:00,1.5,970.0,,7.3,870.0,,792.0,,1376.0,943.0,27.5,30.9,1.1155,2004-05
2004-05-09,3:00:00,0.9,898.0,,4.2,721.0,,912.0,,1264.0,594.0,27.1,33.3,1.1762,2004-05
2004-05-09,4:00:00,1.1,929.0,,5.1,769.0,,879.0,,1335.0,607.0,26.4,35.1,1.1919,2004-05
2004-05-09,5:00:00,0.9,913.0,,4.4,734.0,,864.0,,1338.0,646.0,25.6,37.6,1.2131,2004-05
2004-05-09,6:00:00,0.7,854.0,,2.2,600.0,,1102.0,,1252.0,542.0,25.4,38.6,1.2352,2004-05
2004-05-09,7:00:00,0.6,881.0,,2.9,647.0,,964.0,,1250.0,550.0,25.5,38.2,1.2296,2004-05
2004-05-09,8:00:00,0.7,867.0,,2.5,618.0,,1042.0,,1231.0,488.0,27.0,34.3,1.2089,2004-05
2004-05-09,9:00:00,0.8,885.0,,2.8,638.0,,1059.0,,1248.0,484.0,29.9,29.6,1.2296,2004-05
2004-05-09,10:00:00,0.9,899.0,,3.0,654.0,,1037.0,,1254.0,481.0,31.9,26.8,1.2477,2004-05
2004-05-09,11:00:00,1.0,886.0,,2.7,633.0,,1071.0,,1214.0,453.0,33.0,23.5,1.1583,2004-05
2004-05-09,12:00:00,0.9,864.0,,3.0,651.0,,1096.0,,1193.0,443.0,34.5,19.3,1.0369,2004-05
2004-05-09,13:00:00,0.7,822.0,,2.4,611.0,,1191.0,,1138.0,403.0,33.2,19.0,0.9533,2004-05
2004-05-09,14:00:00,0.6,810.0,,2.2,597.0,,1255.0,,1106.0,361.0,32.2,20.5,0.9699,2004-05
2004-05-09,15:00:00,0.6,784.0,,1.9,576.0,,1327.0,,1060.0,342.0,32.6,17.5,0.8467,2004-05
2004-05-09,16:00:00,0.8,823.0,,2.7,633.0,,1228.0,,1103.0,366.0,33.0,17.5,0.8683,2004-05
2004-05-09,17:00:00,0.9,863.0,,3.4,678.0,,1153.0,,1139.0,434.0,32.9,17.5,0.8622,2004-05
2004-05-09,18:00:00,1.1,880.0,,4.3,728.0,,1046.0,,1167.0,514.0,31.6,18.0,0.8243,2004-05
2004-05-09,19:00:00,1.7,951.0,,7.0,859.0,,897.0,,1267.0,718.0,29.3,20.4,0.8162,2004-05
2004-05-09,20:00:00,1.5,942.0,,5.5,786.0,,930.0,,1245.0,705.0,27.8,24.4,0.9002,2004-05
2004-05-09,21:00:00,1.6,988.0,,7.0,859.0,,845.0,,1341.0,799.0,27.1,26.9,0.9524,2004-05
2004-05-09,22:00:00,1.7,1008.0,,6.7,845.0,,832.0,,1349.0,856.0,26.3,29.5,0.9959,2004-05
2004-05-09,23:00:00,1.3,965.0,,5.1,769.0,,878.0,,1315.0,667.0,25.9,32.9,1.0826,2004-05
2004-05-10,0:00:00,,968,,6.4,831,,810,,1425,961,20.0,63.1,1.4592,2004-05
2004-05-10,1:00:00,,867,,3.7,693,,971,,1335,825,19.7,63.4,1.4383,2004-05
2004-05-10,2:00:00,,820,,2.5,620,,1081,,1270,703,20.8,58.8,1.4305,2004-05
2004-05-10,3:00:00,,826,,2.7,631,,1072,,1280,752,17.8,69.8,1.4058,2004-05
2004-05-10,4:00:00,,835,,2.5,620,,1053,,1260,741,18.8,65.3,1.4023,2004-05
2004-05-10,5:00:00,,887,,4.1,717,,955,,1334,786,17.6,69.5,1.3889,2004-05
2004-05-10,6:00:00,,990,,7.8,889,,763,,1450,952,17.4,69.7,1.3714,2004-05
2004-05-10,7:00:00,,1511,,30.8,1569,,476,,2195,1601,17.4,70.1,1.3783,2004-05
2004-05-10,8:00:00,,1352,,26.4,1465,,491,,1998,1621,18.5,65.5,1.3787,2004-05
2004-05-10,9:00:00,,1337,,21.6,1339,,525,,1870,1622,20.6,58.5,1.4054,2004-05
2004-05-10,10:00:00,,1435,,22.8,1373,,513,,1910,1759,23.9,48.7,1.4269,2004-05
2004-05-10,11:00:00,,1377,,19.3,1276,,539,,1790,1666,26.0,43.8,1.4499,2004-05
2004-05-10,12:00:00,,1562,,30.4,1559,,453,,2130,1918,28.6,37.3,1.4423,2004-05
2004-05-10,13:00:00,,1358,,23.4,1389,,516,,1886,1525,27.9,38.0,1.4029,2004-05
2004-05-10,14:00:00,,1301,,17.1,1212,,575,,1717,1332,28.4,37.6,1.4282,2004-05
2004-05-10,15:00:00,,1255,,14.6,1136,,611,,1675,1183,28.5,37.3,1.4329,2004-05
2004-05-10,16:00:00,,1410,,21.6,1340,,533,,1841,1414,30.8,31.8,1.3908,2004-05
2004-05-10,17:00:00,,1578,,31.9,1595,,459,,2181,1680,29.7,33.1,1.3546,2004-05
2004-05-10,18:00:00,,1700,,40.5,1782,,401,,2403,2004,27.0,40.2,1.4158,2004-05
2004-05-10,19:00:00,,1778,,41.6,1805,,380,,2473,2094,25.6,47.5,1.539,2004-05
2004-05-10,20:00:00,,1539,,23.9,1402,,475,,2018,1780,23.9,57.2,1.6774,2004-05
2004-05-10,21:00:00,,1409,,20.3,1304,,500,,1829,1640,22.7,60.8,1.6582,2004-05
2004-05-10,22:00:00,,1231,,12.8,1077,,602,,1580,1379,21.8,59.9,1.5492,2004-05
2004-05-10,23:00:00,,1092,,8.7,928,,688,,1470,1139,22.4,58.3,1.561,2004-05
2004-05-11,0:00:00,1.6,1061,,8.8,931,195.0,699,65.0,1481,1015,18.5,69.5,1.4657,2004-05
2004-05-11,1:00:00,1.8,1091,,9.2,945,213.0,698,62.0,1467,1014,18.4,68.5,1.439,2004-05
2004-05-11,2:00:00,1.5,1010,,7.6,884,216.0,719,59.0,1430,938,16.8,73.3,1.3915,2004-05
2004-05-11,3:00:00,0.7,868,,3.6,688,,922,,1249,777,17.9,66.8,1.3596,2004-05
2004-05-11,4:00:00,0.5,852,,2.8,639,73.0,1009,41.0,1204,723,16.5,71.0,1.3239,2004-05
2004-05-11,5:00:00,0.4,826,,2.2,601,67.0,1056,38.0,1180,702,16.9,67.9,1.295,2004-05
2004-05-11,6:00:00,0.5,862,,3.4,677,96.0,973,43.0,1192,725,16.1,69.3,1.2591,2004-05
2004-05-11,7:00:00,0.8,951,,5.7,800,162.0,803,52.0,1257,836,16.1,69.6,1.2593,2004-05
2004-05-11,8:00:00,2.0,1210,,16.3,1188,305.0,583,75.0,1575,1129,16.2,70.1,1.2837,2004-05
2004-05-11,9:00:00,6.2,1601,,37.9,1727,725.0,389,118.0,2252,1718,16.5,69.3,1.2897,2004-05
2004-05-11,10:00:00,4.5,1477,,25.5,1443,658.0,469,126.0,1878,1646,19.6,58.3,1.3141,2004-05
2004-05-11,11:00:00,4.6,1458,,24.2,1408,710.0,471,151.0,1889,1664,20.7,55.5,1.3414,2004-05
2004-05-11,12:00:00,3.3,1354,,20.9,1321,445.0,504,107.0,1799,1496,20.8,56.3,1.3664,2004-05
2004-05-11,13:00:00,3.6,1385,,22.1,1354,455.0,490,114.0,1823,1506,21.7,53.1,1.3649,2004-05
2004-05-11,14:00:00,4.4,1460,,25.0,1430,524.0,466,125.0,1932,1604,23.0,49.0,1.362,2004-05
2004-05-11,15:00:00,4.3,1492,,26.4,1463,527.0,460,138.0,1935,1632,24.2,44.0,1.3078,2004-05
2004-05-11,16:00:00,5.0,1569,,29.8,1547,601.0,435,144.0,2016,1736,24.7,43.6,1.3396,2004-05
2004-05-11,17:00:00,8.1,1870,,45.0,1871,1001.0,351,180.0,2483,2165,23.0,54.2,1.5066,2004-05
