Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,year_month
2005-02-01,17:00:00,2.6,1246.0,,8.9,936.0,438.0,665.0,164.0,1182.0,1460.0,9.9,53.3,0.6504,2005-02
2005-02-01,18:00:00,2.8,1232.0,,8.8,931.0,451.0,674.0,166.0,1171.0,1627.0,8.9,54.6,0.6226,2005-02
2005-02-01,19:00:00,2.9,1286.0,,10.5,996.0,473.0,644.0,167.0,1217.0,1827.0,8.9,54.8,0.6244,2005-02
2005-02-01,20:00:00,3.4,1347.0,,13.0,1084.0,560.0,582.0,174.0,1290.0,2004.0,8.3,58.2,0.6391,2005-02
2005-02-01,21:00:00,2.9,,,,,470.0,,160.0,,,,,,2005-02
2005-02-01,22:00:00,3.2,,,,,506.0,,169.0,,,,,,2005-02
2005-02-01,23:00:00,3.1,,,,,482.0,,162.0,,,,,,2005-02
2005-02-02,0:00:00,2.6,1059.0,,4.7,747.0,204.0,820.0,133.0,964.0,1133.0,6.6,51.2,0.5007,2005-02
2005-02-02,1:00:00,2.6,1063.0,,5.1,769.0,183.0,807.0,122.0,993.0,1109.0,6.4,52.6,0.5074,2005-02
2005-02-02,2:00:00,2.9,1135,,6.9,854,222.0,722,130.0,1065,1218,5.3,57.8,0.5177,2005-02
2005-02-02,3:00:00,2.9,1126,,7.3,869,,680,,1075,1222,3.4,66.7,0.5281,2005-02
2005-02-02,4:00:00,2.5,1058,,4.8,753,210.0,764,121.0,986,1149,3.3,66.8,0.5215,2005-02
2005-02-02,5:00:00,2.0,1040,,3.6,688,185.0,846,115.0,920,1090,3.7,62.9,0.5059,2005-02
2005-02-02,6:00:00,2.2,1069,,4.5,737,257.0,792,125.0,946,1114,2.6,67.5,0.5034,2005-02
2005-02-02,7:00:00,2.4,1042,,5.2,771,297.0,795,136.0,941,1089,3.5,60.9,0.4857,2005-02
2005-02-02,8:00:00,4.0,1322,,15.1,1151,573.0,566,174.0,1286,1446,2.7,63.4,0.4787,2005-02
2005-02-02,9:00:00,6.7,1549,,27.3,1485,883.0,422,224.0,1638,1930,2.8,64.2,0.4859,2005-02
2005-02-02,10:00:00,5.6,1416,,19.6,1285,824.0,501,230.0,1390,1809,5.8,53.1,0.4942,2005-02
2005-02-02,11:00:00,4.3,1337,,14.8,1143,693.0,560,205.0,1236,1769,9.7,40.1,0.4832,2005-02
2005-02-02,12:00:00,4.0,1281,,14.5,1132,714.0,577,204.0,1206,1696,12.7,30.0,0.4398,2005-02
2005-02-02,13:00:00,2.6,1037,,10.1,981,388.0,721,139.0,1000,1086,13.7,20.7,0.3221,2005-02
2005-02-02,14:00:00,2.2,1028,,10.1,983,337.0,728,133.0,979,1048,13.7,19.9,0.3114,2005-02
2005-02-02,15:00:00,1.9,984,,8.3,913,326.0,762,127.0,930,990,14.1,18.1,0.2884,2005-02
2005-02-02,16:00:00,1.8,1010,,9.0,940,329.0,759,124.0,960,1027,14.5,18.0,0.2956,2005-02
2005-02-02,17:00:00,3.1,1113,,13.4,1096,465.0,645,158.0,1092,1359,13.2,20.4,0.3074,2005-02
2005-02-02,18:00:00,4.8,1253,,19.5,1284,612.0,536,171.0,1285,1618,10.5,25.1,0.3194,2005-02
2005-02-02,19:00:00,5.8,1400,,27.8,1499,759.0,461,193.0,1527,1869,8.9,31.4,0.3597,2005-02
2005-02-02,20:00:00,5.9,1470,,31.4,1584,771.0,436,195.0,1641,2033,8.2,36.2,0.3953,2005-02
2005-02-02,21:00:00,4.1,1281,,15.6,1168,655.0,571,212.0,1195,1756,6.7,39.6,0.3906,2005-02
2005-02-02,22:00:00,1.8,1084,,7.0,855,332.0,748,193.0,939,1446,5.8,42.0,0.3904,2005-02
2005-02-02,23:00:00,1.7,1097,,7.8,892,287.0,719,167.0,979,1423,4.9,45.9,0.3999,2005-02
2005-02-03,0:00:00,0.9,790,,2.2,597,141.0,1184,102.0,637,465,0.2,30.2,0.191,2005-02
2005-02-03,1:00:00,0.8,765,,1.5,544,122.0,1253,93.0,601,405,0.0,29.7,0.1847,2005-02
2005-02-03,2:00:00,0.6,761,,1.3,525,79.0,1307,67.0,605,332,-0.1,31.9,0.1975,2005-02
2005-02-03,3:00:00,0.5,788,,0.9,486,,1294,,650,420,-1.1,41.4,0.2379,2005-02
2005-02-03,4:00:00,,790,,0.7,471,81.0,1302,75.0,669,532,-1.4,44.9,0.2536,2005-02
2005-02-03,5:00:00,0.4,804,,0.9,489,77.0,1262,73.0,698,630,-1.3,46.3,0.2635,2005-02
2005-02-03,6:00:00,0.5,831,,1.4,537,124.0,1158,96.0,722,768,-1.2,47.2,0.27,2005-02
2005-02-03,7:00:00,0.7,881,,3.5,680,159.0,1023,110.0,813,866,-1.3,47.5,0.2702,2005-02
2005-02-03,8:00:00,2.4,1099,,11.0,1013,396.0,690,150.0,1056,1254,-1.9,51.4,0.2801,2005-02
2005-02-03,9:00:00,2.8,1100,,12.4,1065,479.0,669,169.0,1072,1347,-0.5,45.9,0.2763,2005-02
2005-02-03,10:00:00,2.0,1042,,8.3,910,438.0,774,181.0,922,1216,4.6,32.5,0.2783,2005-02
2005-02-03,11:00:00,2.2,1026,,8.9,935,466.0,747,187.0,942,1151,7.5,24.3,0.2528,2005-02
2005-02-03,12:00:00,1.4,905,,5.7,796,288.0,900,146.0,767,699,9.6,18.8,0.2246,2005-02
2005-02-03,13:00:00,1.2,891,,5.5,790,205.0,927,131.0,764,584,9.3,18.4,0.2157,2005-02
2005-02-03,14:00:00,1.9,968,,9.0,938,311.0,790,161.0,897,836,9.7,18.6,0.2244,2005-02
2005-02-03,15:00:00,1.3,909,,6.3,826,246.0,898,143.0,802,626,10.1,16.7,0.2062,2005-02
2005-02-03,16:00:00,2.0,938,,9.1,945,356.0,804,176.0,855,878,11.8,13.5,0.1862,2005-02
2005-02-03,17:00:00,2.0,971,,8.4,917,397.0,802,178.0,885,952,11.6,15.3,0.2086,2005-02
2005-02-03,18:00:00,3.4,1148,,17.5,1226,579.0,624,207.0,1126,1460,9.1,19.2,0.2225,2005-02
2005-02-03,19:00:00,5.1,1299,,23.3,1384,819.0,523,240.0,1325,1855,7.2,25.6,0.2611,2005-02
2005-02-03,20:00:00,5.3,1315,,19.0,1269,754.0,551,236.0,1282,1860,6.1,34.0,0.3237,2005-02
2005-02-03,21:00:00,2.8,1180,,11.1,1020,473.0,656,199.0,1054,1629,5.1,36.4,0.323,2005-02
2005-02-03,22:00:00,1.6,1070,,6.2,821,300.0,754,170.0,936,1454,4.8,39.6,0.344,2005-02
2005-02-03,23:00:00,1.4,1031,,5.0,763,235.0,818,153.0,905,1348,5.0,39.6,0.3479,2005-02
2005-02-01,0:00:00,1.8,1078.0,,5.2,775.0,230.0,809.0,112.0,1012.0,1195.0,4.7,62.9,0.5424,2005-02
2005-02-01,1:00:00,1.6,1043.0,,4.3,726.0,195.0,875.0,105.0,972.0,1107.0,4.5,63.5,0.5411,2005-02
2005-02-01,2:00:00,1.3,992.0,,3.6,685.0,167.0,916.0,96.0,963.0,1035.0,4.5,63.6,0.5414,2005-02
2005-02-01,3:00:00,1.3,1004.0,,4.5,739.0,,868.0,,1004.0,1030.0,3.1,70.0,0.5388,2005-02
2005-02-01,4:00:00,1.3,947.0,,3.3,673.0,148.0,929.0,87.0,974.0,929.0,3.2,68.3,0.531,2005-02
2005-02-01,5:00:00,1.1,923.0,,2.7,634.0,123.0,984.0,75.0,943.0,875.0,3.1,69.2,0.5337,2005-02
2005-02-01,6:00:00,1.0,911.0,,2.4,613.0,148.0,992.0,82.0,934.0,861.0,2.4,71.9,0.5288,2005-02
2005-02-01,7:00:00,1.0,924.0,,2.6,629.0,143.0,994.0,83.0,941.0,852.0,3.1,68.7,0.5317,2005-02
2005-02-01,8:00:00,1.2,954.0,,3.4,674.0,180.0,940.0,88.0,981.0,891.0,2.1,73.1,0.5289,2005-02
2005-02-01,9:00:00,1.3,960.0,,3.9,704.0,226.0,887.0,106.0,1003.0,947.0,3.3,68.2,0.5346,2005-02
2005-02-01,10:00:00,1.6,1016.0,,4.9,760.0,254.0,835.0,112.0,1044.0,1016.0,4.1,65.8,0.5451,2005-02
2005-02-01,11:00:00,2.2,1139.0,,7.5,879.0,372.0,753.0,141.0,1092.0,1201.0,6.6,56.6,0.5528,2005-02
2005-02-01,12:00:00,2.2,1130.0,,7.1,860.0,379.0,752.0,148.0,1058.0,1218.0,8.0,51.2,0.5516,2005-02
2005-02-01,13:00:00,2.8,1237.0,,9.6,962.0,478.0,685.0,171.0,1138.0,1385.0,10.3,44.9,0.5612,2005-02
2005-02-01,14:00:00,2.1,1159.0,,6.5,837.0,344.0,742.0,160.0,1087.0,1311.0,12.3,41.7,0.5961,2005-02
2005-02-01,15:00:00,1.6,1124.0,,5.5,790.0,258.0,791.0,137.0,1071.0,1206.0,13.5,41.3,0.6342,2005-02
2005-02-01,16:00:00,2.8,1312.0,,10.5,998.0,474.0,640.0,167.0,1249.0,1473.0,13.4,43.1,0.66,2005-02
2005-02-01,17:00:00,2.6,1246.0,,8.9,936.0,438.0,665.0,164.0,1182.0,1460.0,9.9,53.3,0.6504,2005-02
2005-02-01,18:00:00,2.8,1232.0,,8.8,931.0,451.0,674.0,166.0,1171.0,1627.0,8.9,54.6,0.6226,2005-02
2005-02-01,19:00:00,2.9,1286.0,,10.5,996.0,473.0,644.0,167.0,1217.0,1827.0,8.9,54.8,0.6244,2005-02
2005-02-01,20:00:00,3.4,1347.0,,13.0,1084.0,560.0,582.0,174.0,1290.0,2004.0,8.3,58.2,0.6391,2005-02
2005-02-01,21:00:00,2.9,,,,,470.0,,160.0,,,,,,2005-02
2005-02-01,22:00:00,3.2,,,,,506.0,,169.0,,,,,,2005-02
2005-02-01,23:00:00,3.1,,,,,482.0,,162.0,,,,,,2005-02
2005-02-02,0:00:00,2.6,1059,,4.7,747,204.0,820,133.0,964,1133,6.6,51.2,0.5007,2005-02
2005-02-02,1:00:00,2.6,1063,,5.1,769,183.0,807,122.0,993,1109,6.4,52.6,0.5074,2005-02
2005-02-02,2:00:00,2.9,1135,,6.9,854,222.0,722,130.0,1065,1218,5.3,57.8,0.5177,2005-02
2005-02-02,3:00:00,2.9,1126,,7.3,869,,680,,1075,1222,3.4,66.7,0.5281,2005-02
2005-02-02,4:00:00,2.5,1058,,4.8,753,210.0,764,121.0,986,1149,3.3,66.8,0.5215,2005-02
2005-02-02,5:00:00,2.0,1040,,3.6,688,185.0,846,115.0,920,1090,3.7,62.9,0.5059,2005-02
2005-02-02,6:00:00,2.2,1069,,4.5,737,257.0,792,125.0,946,1114,2.6,67.5,0.5034,2005-02
2005-02-02,7:00:00,2.4,1042,,5.2,771,297.0,795,136.0,941,1089,3.5,60.9,0.4857,2005-02
2005-02-02,8:00:00,4.0,1322,,15.1,1151,573.0,566,174.0,1286,1446,2.7,63.4,0.4787,2005-02
2005-02-02,9:00:00,6.7,1549,,27.3,1485,883.0,422,224.0,1638,1930,2.8,64.2,0.4859,2005-02
2005-02-02,10:00:00,5.6,1416,,19.6,1285,824.0,501,230.0,1390,1809,5.8,53.1,0.4942,2005-02
2005-02-02,11:00:00,4.3,1337,,14.8,1143,693.0,560,205.0,1236,1769,9.7,40.1,0.4832,2005-02
2005-02-02,12:00:00,4.0,1281,,14.5,1132,714.0,577,204.0,1206,1696,12.7,30.0,0.4398,2005-02
2005-02-02,13:00:00,2.6,1037,,10.1,981,388.0,721,139.0,1000,1086,13.7,20.7,0.3221,2005-02
2005-02-02,14:00:00,2.2,1028,,10.1,983,337.0,728,133.0,979,1048,13.7,19.9,0.3114,2005-02
2005-02-02,15:00:00,1.9,984,,8.3,913,326.0,762,127.0,930,990,14.1,18.1,0.2884,2005-02
2005-02-02,16:00:00,1.8,1010,,9.0,940,329.0,759,124.0,960,1027,14.5,18.0,0.2956,2005-02
2005-02-02,17:00:00,3.1,1113,,13.4,1096,465.0,645,158.0,1092,1359,13.2,20.4,0.3074,2005-02
2005-02-02,18:00:00,4.8,1253,,19.5,1284,612.0,536,171.0,1285,1618,10.5,25.1,0.3194,2005-02
2005-02-02,19:00:00,5.8,1400,,27.8,1499,759.0,461,193.0,1527,1869,8.9,31.4,0.3597,2005-02
2005-02-02,20:00:00,5.9,1470,,31.4,1584,771.0,436,195.0,1641,2033,8.2,36.2,0.3953,2005-02
2005-02-02,21:00:00,4.1,1281,,15.6,1168,655.0,571,212.0,1195,1756,6.7,39.6,0.3906,2005-02
2005-02-02,22:00:00,1.8,1084,,7.0,855,332.0,748,193.0,939,1446,5.8,42.0,0.3904,2005-02
2005-02-02,23:00:00,1.7,1097,,7.8,892,287.0,719,167.0,979,1423,4.9,45.9,0.3999,2005-02
2005-02-03,0:00:00,0.9,790,,2.2,597,141.0,1184,102.0,637,465,0.2,30.2,0.191,2005-02
2005-02-03,1:00:00,0.8,765,,1.5,544,122.0,1253,93.0,601,405,0.0,29.7,0.1847,2005-02
2005-02-03,2:00:00,0.6,761,,1.3,525,79.0,1307,67.0,605,332,-0.1,31.9,0.1975,2005-02
2005-02-03,3:00:00,0.5,788,,0.9,486,,1294,,650,420,-1.1,41.4,0.2379,2005-02
2005-02-03,4:00:00,,790,,0.7,471,81.0,1302,75.0,669,532,-1.4,44.9,0.2536,2005-02
2005-02-03,5:00:00,0.4,804,,0.9,489,77.0,1262,73.0,698,630,-1.3,46.3,0.2635,2005-02
2005-02-03,6:00:00,0.5,831,,1.4,537,124.0,1158,96.0,722,768,-1.2,47.2,0.27,2005-02
2005-02-03,7:00:00,0.7,881,,3.5,680,159.0,1023,110.0,813,866,-1.3,47.5,0.2702,2005-02
2005-02-03,8:00:00,2.4,1099,,11.0,1013,396.0,690,150.0,1056,1254,-1.9,51.4,0.2801,2005-02
2005-02-03,9:00:00,2.8,1100,,12.4,1065,479.0,669,169.0,1072,1347,-0.5,45.9,0.2763,2005-02
2005-02-03,10:00:00,2.0,1042,,8.3,910,438.0,774,181.0,922,1216,4.6,32.5,0.2783,2005-02
2005-02-03,11:00:00,2.2,1026,,8.9,935,466.0,747,187.0,942,1151,7.5,24.3,0.2528,2005-02
2005-02-03,12:00:00,1.4,905,,5.7,796,288.0,900,146.0,767,699,9.6,18.8,0.2246,2005-02
2005-02-03,13:00:00,1.2,891,,5.5,790,205.0,927,131.0,764,584,9.3,18.4,0.2157,2005-02
2005-02-03,14:00:00,1.9,968,,9.0,938,311.0,790,161.0,897,836,9.7,18.6,0.2244,2005-02
2005-02-03,15:00:00,1.3,909,,6.3,826,246.0,898,143.0,802,626,10.1,16.7,0.2062,2005-02
2005-02-03,16:00:00,2.0,938,,9.1,945,356.0,804,176.0,855,878,11.8,13.5,0.1862,2005-02
2005-02-03,17:00:00,2.0,971,,8.4,917,397.0,802,178.0,885,952,11.6,15.3,0.2086,2005-02
2005-02-03,18:00:00,3.4,1148,,17.5,1226,579.0,624,207.0,1126,1460,9.1,19.2,0.2225,2005-02
2005-02-03,19:00:00,5.1,1299,,23.3,1384,819.0,523,240.0,1325,1855,7.2,25.6,0.2611,2005-02
2005-02-03,20:00:00,5.3,1315,,19.0,1269,754.0,551,236.0,1282,1860,6.1,34.0,0.3237,2005-02
2005-02-03,21:00:00,2.8,1180,,11.1,1020,473.0,656,199.0,1054,1629,5.1,36.4,0.323,2005-02
2005-02-03,22:00:00,1.6,1070,,6.2,821,300.0,754,170.0,936,1454,4.8,39.6,0.344,2005-02
2005-02-03,23:00:00,1.4,1031,,5.0,763,235.0,818,153.0,905,1348,5.0,39.6,0.3479,2005-02
2005-02-04,0:00:00,1.5,965,,5.8,803,280,802,174,951,889,13.1,32.0,0.4817,2005-02
2005-02-04,1:00:00,1.1,838,,1.9,580,167,1055,127,791,516,12.7,33.6,0.4902,2005-02
2005-02-04,2:00:00,0.6,835,,1.5,546,102,1111,81,768,391,12.2,35.6,0.5038,2005-02
2005-02-04,3:00:00,0.5,820,,1.4,536,92,1137,70,777,374,11.9,35.6,0.4945,2005-02
2005-02-04,4:00:00,0.4,815,,0.9,488,63,1223,49,742,326,11.2,38.3,0.5099,2005-02
2005-02-04,5:00:00,0.4,842,,1.4,535,59,1140,44,805,352,11.0,40.5,0.5316,2005-02
2005-02-04,6:00:00,0.6,884,,2.0,587,163,999,107,863,566,10.7,42.8,0.5489,2005-02
2005-02-04,7:00:00,0.9,922,,3.1,658,227,898,141,922,706,11.1,43.3,0.572,2005-02
2005-02-04,8:00:00,0.9,903,,2.5,618,183,933,121,899,575,14.2,36.9,0.5939,2005-02
2005-02-04,9:00:00,0.8,899,,2.7,631,145,955,103,884,505,15.6,33.3,0.5861,2005-02
2005-02-04,10:00:00,1.0,890,,2.7,634,150,952,102,856,471,16.3,30.0,0.5514,2005-02
2005-02-04,11:00:00,0.8,877,,2.7,632,138,993,95,834,421,17.0,26.1,0.5036,2005-02
2005-02-04,12:00:00,0.8,867,,2.4,613,134,1019,93,817,389,19.3,22.3,0.495,2005-02
2005-02-04,13:00:00,1.0,892,,2.4,614,137,986,95,843,408,20.5,21.9,0.5215,2005-02
2005-02-04,14:00:00,0.8,889,,2.3,603,112,1022,80,853,382,22.0,20.2,0.5274,2005-02
2005-02-04,15:00:00,0.8,900,,2.5,622,112,1008,81,861,387,21.7,20.9,0.5367,2005-02
2005-02-04,16:00:00,0.9,910,,2.9,644,149,971,106,873,428,21.6,20.8,0.5292,2005-02
2005-02-04,17:00:00,1.1,947,,3.5,682,159,906,113,928,488,21.0,22.3,0.5468,2005-02
2005-02-04,18:00:00,1.1,947,,4.0,708,161,858,117,958,556,18.6,26.6,0.5631,2005-02
2005-02-04,19:00:00,1.2,936,,3.5,685,171,866,124,942,568,15.5,33.9,0.5957,2005-02
2005-02-04,20:00:00,1.1,925,,2.9,645,167,904,122,930,546,14.3,38.0,0.6162,2005-02
2005-02-04,21:00:00,0.8,885,,1.8,567,116,1021,87,872,428,13.5,39.4,0.6089,2005-02
2005-02-04,22:00:00,0.7,891,,1.8,567,105,1031,79,881,418,13.1,41.3,0.6184,2005-02
2005-02-04,23:00:00,0.7,904,,2.1,593,125,1012,93,894,472,13.5,37.8,0.5815,2005-02
2005-02-04,6:00:00,0.6,884,,2.0,587,163,999,107,863,566,10.7,42.8,0.5489,2005-02
2005-02-04,7:00:00,0.9,922,,3.1,658,227,898,141,922,706,11.1,43.3,0.572,2005-02
2005-02-04,8:00:00,0.9,903,,2.5,618,183,933,121,899,575,14.2,36.9,0.5939,2005-02
2005-02-04,9:00:00,0.8,899,,2.7,631,145,955,103,884,505,15.6,33.3,0.5861,2005-02
2005-02-04,10:00:00,1.0,890,,2.7,634,150,952,102,856,471,16.3,30.0,0.5514,2005-02
2005-02-04,11:00:00,0.8,877,,2.7,632,138,993,95,834,421,17.0,26.1,0.5036,2005-02
2005-02-04,12:00:00,0.8,867,,2.4,613,134,1019,93,817,389,19.3,22.3,0.495,2005-02
2005-02-04,13:00:00,1.0,892,,2.4,614,137,986,95,843,408,20.5,21.9,0.5215,2005-02
2005-02-04,14:00:00,0.8,889,,2.3,603,112,1022,80,853,382,22.0,20.2,0.5274,2005-02
2005-02-04,15:00:00,0.8,900,,2.5,622,112,1008,81,861,387,21.7,20.9,0.5367,2005-02
2005-02-04,16:00:00,0.9,910,,2.9,644,149,971,106,873,428,21.6,20.8,0.5292,2005-02
2005-02-04,17:00:00,1.1,947,,3.5,682,159,906,113,928,488,21.0,22.3,0.5468,2005-02
2005-02-04,18:00:00,1.1,947,,4.0,708,161,858,117,958,556,18.6,26.6,0.5631,2005-02
2005-02-04,19:00:00,1.2,936,,3.5,685,171,866,124,942,568,15.5,33.9,0.5957,2005-02
2005-02-04,20:00:00,1.1,925,,2.9,645,167,904,122,930,546,14.3,38.0,0.6162,2005-02
2005-02-04,21:00:00,0.8,885,,1.8,567,116,1021,87,872,428,13.5,39.4,0.6089,2005-02
2005-02-04,22:00:00,0.7,891,,1.8,567,105,1031,79,881,418,13.1,41.3,0.6184,2005-02
2005-02-04,23:00:00,0.7,904,,2.1,593,125,1012,93,894,472,13.5,37.8,0.5815,2005-02
