Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,year_month
2004-07-05,17:00:00,3.6,1247,,17.9,1238,187.0,691,124.0,1948,1036,12.9,69.1,1.0249,2004-07
2004-07-05,18:00:00,4.3,1205,,17.4,1222,222.0,684,133.0,1911,1127,12.7,70.4,1.0294,2004-07
2004-07-05,19:00:00,2.2,1016,,10.5,995,117.0,857,96.0,1642,854,13.9,62.7,0.9905,2004-07
2004-07-05,20:00:00,1.5,984,,7.5,879,89.0,940,85.0,1527,792,13.9,62.9,0.9948,2004-07
2004-07-05,21:00:00,2.0,1041,,8.0,898,130.0,922,97.0,1595,891,13.4,65.2,0.9996,2004-07
2004-07-05,22:00:00,2.0,1027,,7.7,887,133.0,927,97.0,1568,876,13.4,64.6,0.9864,2004-07
2004-07-05,23:00:00,2.1,1025,,7.3,869,144.0,954,101.0,1531,851,13.3,63.6,0.9677,2004-07
2004-07-04,0:00:00,0.9,948,93.0,4.0,710,56.0,1127,67.0,1352,575,15.7,45.9,0.8121,2004-07
2004-07-04,1:00:00,0.7,889,49.0,2.3,603,35.0,1308,46.0,1271,455,15.6,44.9,0.792,2004-07
2004-07-04,2:00:00,0.4,830,30.0,1.4,538,21.0,1475,30.0,1214,392,15.6,44.4,0.7827,2004-07
2004-07-04,3:00:00,0.3,801,30.0,0.7,464,,1749,,1154,340,16.1,42.4,0.7718,2004-07
2004-07-04,4:00:00,0.3,804,30.0,0.7,468,12.0,1826,19.0,1166,320,15.7,45.4,0.8063,2004-07
2004-07-04,5:00:00,0.3,824,32.0,0.8,478,22.0,1705,32.0,1200,331,15.3,50.1,0.8617,2004-07
2004-07-04,6:00:00,0.8,1000,59.0,3.6,688,55.0,1257,61.0,1398,426,14.2,58.6,0.9443,2004-07
2004-07-04,7:00:00,2.8,1307,277.0,12.9,1082,152.0,777,111.0,1769,830,14.3,58.2,0.9431,2004-07
2004-07-04,8:00:00,3.1,1286,454.0,15.7,1171,153.0,716,102.0,1821,1006,15.0,52.0,0.8817,2004-07
2004-07-04,9:00:00,2.3,1150,211.0,8.6,925,152.0,865,116.0,1576,820,13.6,61.4,0.9519,2004-07
2004-07-04,10:00:00,1.6,1087,196.0,7.4,876,112.0,911,96.0,1554,737,16.1,53.1,0.9675,2004-07
2004-07-04,11:00:00,1.5,1016,110.0,6.6,839,119.0,991,97.0,1448,790,16.6,44.3,0.8294,2004-07
2004-07-04,12:00:00,1.6,1029,164.0,7.8,892,122.0,937,110.0,1474,760,17.4,40.3,0.7922,2004-07
2004-07-04,13:00:00,1.8,1109,151.0,9.1,943,115.0,883,103.0,1604,767,18.1,42.2,0.8679,2004-07
2004-07-04,14:00:00,1.4,997,112.0,6.1,817,84.0,1030,79.0,1426,626,14.4,51.8,0.8433,2004-07
2004-07-04,15:00:00,1.9,1177,117.0,7.5,880,146.0,927,104.0,1552,776,10.9,76.4,0.9953,2004-07
2004-07-04,16:00:00,1.2,1045,120.0,5.9,808,65.0,1038,69.0,1421,589,16.4,47.7,0.8819,2004-07
2004-07-04,17:00:00,2.3,1171,251.0,12.7,1073,120.0,847,96.0,1623,872,18.0,37.1,0.7598,2004-07
2004-07-04,18:00:00,3.3,1221,435.0,13.5,1101,185.0,799,121.0,1700,996,14.7,48.7,0.8089,2004-07
2004-07-04,19:00:00,3.1,1262,345.0,14.5,1133,157.0,774,129.0,1748,1033,11.3,71.3,0.9514,2004-07
2004-07-04,20:00:00,3.3,1207,343.0,11.0,1013,174.0,876,116.0,1632,982,10.0,74.0,0.9087,2004-07
2004-07-04,21:00:00,1.2,956,62.0,3.2,666,62.0,1235,71.0,1282,518,9.8,71.8,0.8702,2004-07
2004-07-04,22:00:00,1.3,1020,70.0,4.3,727,81.0,1153,85.0,1391,631,9.3,75.2,0.8796,2004-07
2004-07-04,23:00:00,1.9,1107,114.0,7.1,861,118.0,957,101.0,1510,879,9.6,76.0,0.9088,2004-07
2004-07-05,0:00:00,2.3,1059,,8.2,907,145.0,879,102.0,1579,970,13.8,64.7,1.0168,2004-07
2004-07-05,1:00:00,2.0,1023,,7.5,878,106.0,896,91.0,1568,969,13.5,67.8,1.042,2004-07
2004-07-05,2:00:00,0.9,855,,3.3,669,46.0,1160,56.0,1427,671,13.7,69.4,1.0794,2004-07
2004-07-05,3:00:00,0.6,826,,2.4,616,,1227,,1384,575,13.9,67.7,1.0712,2004-07
2004-07-05,4:00:00,,831,,2.2,602,32.0,1269,41.0,1386,535,14.0,67.8,1.0787,2004-07
2004-07-05,5:00:00,0.7,817,,2.8,639,51.0,1260,48.0,1364,489,14.6,61.1,1.0075,2004-07
2004-07-05,6:00:00,1.5,972,,7.5,880,89.0,964,72.0,1590,689,14.3,60.5,0.9847,2004-07
2004-07-05,7:00:00,3.7,1200,,19.8,1290,214.0,657,106.0,2014,1196,14.9,56.9,0.9582,2004-07
2004-07-05,8:00:00,4.2,1234,,22.1,1355,196.0,621,107.0,2095,1266,16.4,50.2,0.9286,2004-07
2004-07-05,9:00:00,3.4,1164,,15.0,1148,224.0,741,127.0,1824,1130,16.0,50.9,0.9211,2004-07
2004-07-05,10:00:00,2.4,976,,9.3,952,174.0,878,114.0,1582,834,18.6,42.8,0.9091,2004-07
2004-07-05,11:00:00,1.3,844,,6.3,825,90.0,1027,101.0,1405,536,19.7,33.7,0.7646,2004-07
2004-07-05,12:00:00,1.5,851,,8.2,906,89.0,989,95.0,1418,545,21.2,27.7,0.6864,2004-07
2004-07-05,13:00:00,2.2,926,,10.9,1010,132.0,904,110.0,1526,720,19.7,28.5,0.6445,2004-07
2004-07-05,14:00:00,1.8,890,,9.3,950,114.0,940,101.0,1460,655,19.8,29.7,0.678,2004-07
2004-07-05,15:00:00,1.9,921,,8.4,914,107.0,937,106.0,1481,614,19.2,35.6,0.7856,2004-07
2004-07-05,16:00:00,2.3,1052,,9.4,956,140.0,869,116.0,1600,725,14.2,60.5,0.9765,2004-07
2004-07-05,17:00:00,3.6,1247,,17.9,1238,187.0,691,124.0,1948,1036,12.9,69.1,1.0249,2004-07
2004-07-05,18:00:00,4.3,1205,,17.4,1222,222.0,684,133.0,1911,1127,12.7,70.4,1.0294,2004-07
2004-07-05,19:00:00,2.2,1016,,10.5,995,117.0,857,96.0,1642,854,13.9,62.7,0.9905,2004-07
2004-07-05,20:00:00,1.5,984,,7.5,879,89.0,940,85.0,1527,792,13.9,62.9,0.9948,2004-07
2004-07-05,21:00:00,2.0,1041,,8.0,898,130.0,922,97.0,1595,891,13.4,65.2,0.9996,2004-07
2004-07-05,22:00:00,2.0,1027,,7.7,887,133.0,927,97.0,1568,876,13.4,64.6,0.9864,2004-07
2004-07-05,23:00:00,2.1,1025,,7.3,869,144.0,954,101.0,1531,851,13.3,63.6,0.9677,2004-07
2004-07-06,0:00:00,1.4,870,,7.0,858,102.0,1061,95.0,1557,811,19.3,47.9,1.059,2004-07
2004-07-06,1:00:00,0.8,793,,3.9,703,48.0,1222,64.0,1439,627,18.7,49.0,1.0462,2004-07
2004-07-06,2:00:00,0.4,760,,2.6,626,22.0,1263,38.0,1386,575,17.8,54.1,1.0938,2004-07
2004-07-06,3:00:00,0.3,733,,2.0,588,,1281,,1394,589,18.6,52.7,1.1206,2004-07
2004-07-06,4:00:00,,726,,2.1,591,22.0,1263,34.0,1386,579,17.2,57.9,1.127,2004-07
2004-07-06,5:00:00,0.5,732,,2.4,613,44.0,1273,40.0,1413,605,18.2,54.1,1.1155,2004-07
2004-07-06,6:00:00,1.5,933,,9.6,962,167.0,867,76.0,1705,974,17.3,57.6,1.1289,2004-07
2004-07-06,7:00:00,2.6,1061,,15.4,1162,220.0,777,90.0,1898,1132,19.9,49.4,1.1354,2004-07
2004-07-06,8:00:00,4.3,1201,,25.0,1428,285.0,664,118.0,2249,1378,21.7,44.2,1.1321,2004-07
2004-07-06,9:00:00,3.1,1065,,15.1,1151,272.0,801,118.0,1894,1160,23.5,40.0,1.1386,2004-07
2004-07-06,10:00:00,2.9,1075,,17.4,1222,238.0,774,122.0,1943,1213,28.4,29.7,1.1345,2004-07
2004-07-06,11:00:00,2.5,998,,14.1,1119,207.0,832,120.0,1780,1057,31.6,24.1,1.0994,2004-07
2004-07-06,12:00:00,1.9,922,,11.8,1042,152.0,887,132.0,1744,832,31.3,24.1,1.0816,2004-07
2004-07-06,13:00:00,2.5,1023,,14.9,1147,185.0,829,115.0,1842,983,34.4,20.4,1.0857,2004-07
2004-07-06,14:00:00,2.5,1039,,16.0,1180,184.0,833,127.0,1815,1047,33.7,21.3,1.0988,2004-07
2004-07-06,15:00:00,2.8,1054,,16.5,1195,205.0,815,126.0,1848,1078,35.9,18.9,1.0999,2004-07
2004-07-06,16:00:00,2.3,1022,,15.2,1155,172.0,871,113.0,1840,979,34.3,19.4,1.0279,2004-07
2004-07-06,17:00:00,3.3,1082,,18.9,1266,227.0,788,124.0,1910,1139,33.5,19.9,1.0112,2004-07
2004-07-06,18:00:00,2.8,1056,,19.0,1268,187.0,786,108.0,1896,1111,30.5,24.2,1.0386,2004-07
2004-07-06,19:00:00,4.8,1243,,28.9,1524,290.0,647,142.0,2281,1470,30.3,26.2,1.1161,2004-07
2004-07-06,20:00:00,2.5,1029,,13.4,1097,155.0,825,125.0,1827,980,27.0,36.7,1.2898,2004-07
2004-07-06,21:00:00,2.0,1004,,10.9,1011,108.0,867,116.0,1754,893,24.6,41.9,1.2752,2004-07
2004-07-06,22:00:00,1.8,979,,8.9,937,94.0,919,101.0,1683,858,23.3,44.5,1.2566,2004-07
2004-07-06,23:00:00,1.7,972,,8.5,919,103.0,934,101.0,1668,904,22.4,46.9,1.2544,2004-07
2004-07-07,0:00:00,2.1,1112,,14.3,1128,117.0,675,99.0,1771,1440,26.9,32.6,1.1381,2004-07
2004-07-07,1:00:00,1.6,992,,9.2,948,106.0,773,95.0,1609,1271,26.3,33.7,1.1377,2004-07
2004-07-07,2:00:00,0.8,895,,5.1,767,55.0,931,69.0,1463,985,25.7,33.9,1.1065,2004-07
2004-07-07,3:00:00,0.5,843,,3.0,655,,1046,,1377,826,24.8,36.0,1.1109,2004-07
2004-07-07,4:00:00,0.4,828,,2.6,626,27.0,1073,45.0,1362,754,25.5,34.6,1.1096,2004-07
2004-07-07,5:00:00,0.5,894,,4.0,709,46.0,997,53.0,1432,853,24.0,37.8,1.1077,2004-07
2004-07-07,6:00:00,1.3,1072,,9.9,976,144.0,740,88.0,1673,1340,23.9,39.3,1.1522,2004-07
2004-07-07,7:00:00,4.1,1425,,27.3,1486,392.0,512,136.0,2305,1869,24.8,38.4,1.1808,2004-07
2004-07-07,8:00:00,4.1,1428,,27.9,1500,358.0,496,141.0,2275,2021,26.9,34.4,1.2036,2004-07
2004-07-07,9:00:00,4.0,1359,,24.5,1415,381.0,572,189.0,2081,1902,29.6,28.7,1.1706,2004-07
2004-07-07,10:00:00,2.2,1182,,14.2,1122,261.0,730,166.0,1707,1527,34.6,21.1,1.1398,2004-07
2004-07-07,11:00:00,2.0,1117,,11.9,1045,207.0,761,154.0,1623,1260,38.3,17.0,1.1216,2004-07
2004-07-07,12:00:00,2.0,1119,,13.1,1088,155.0,741,149.0,1640,1124,40.4,14.5,1.0736,2004-07
2004-07-07,13:00:00,2.2,1068,,15.1,1152,193.0,739,142.0,1683,1309,42.6,9.6,0.8012,2004-07
2004-07-07,14:00:00,2.2,1090,,14.1,1120,195.0,743,130.0,1629,1283,42.5,10.2,0.8478,2004-07
2004-07-07,15:00:00,1.8,1056,,11.3,1024,159.0,792,121.0,1555,1068,41.0,11.6,0.8872,2004-07
2004-07-07,16:00:00,1.8,1098,,10.8,1007,120.0,799,116.0,1546,937,41.3,13.0,1.0154,2004-07
2004-07-07,17:00:00,3.3,1318,,21.5,1339,228.0,635,177.0,1925,1416,39.2,14.5,1.0106,2004-07
2004-07-07,18:00:00,4.3,1348,,21.8,1347,348.0,599,233.0,1903,1611,36.9,17.9,1.096,2004-07
2004-07-07,19:00:00,5.3,1502,,29.8,1546,337.0,538,223.0,2199,1919,35.6,20.4,1.1646,2004-07
2004-07-07,20:00:00,4.3,1373,,22.5,1364,282.0,597,184.0,2005,1745,33.7,22.6,1.1658,2004-07
2004-07-07,21:00:00,3.6,1397,,21.8,1346,228.0,580,165.0,2017,1837,31.5,27.8,1.2671,2004-07
2004-07-07,22:00:00,2.4,1286,,17.1,1214,168.0,620,132.0,1880,1759,31.1,29.3,1.3055,2004-07
2004-07-07,23:00:00,2.1,1222,,15.4,1161,173.0,661,122.0,1827,1593,30.2,30.9,1.3026,2004-07
2004-07-08,0:00:00,1.4,974.0,,8.5,920.0,75.0,718.0,62.0,1755.0,1062.0,23.8,65.0,1.8897,2004-07
2004-07-08,1:00:00,1.2,925.0,,6.4,831.0,57.0,789.0,57.0,1662.0,975.0,23.4,64.9,1.843,2004-07
2004-07-08,2:00:00,0.7,810.0,,3.4,674.0,32.0,976.0,45.0,1530.0,793.0,24.4,58.6,1.7714,2004-07
2004-07-08,3:00:00,0.6,800.0,,2.6,627.0,,1032.0,,1519.0,787.0,23.3,63.3,1.7895,2004-07
2004-07-08,4:00:00,0.7,813.0,,2.9,645.0,42.0,990.0,49.0,1530.0,802.0,21.9,67.1,1.7414,2004-07
2004-07-08,5:00:00,0.5,788.0,,2.3,604.0,37.0,1068.0,45.0,1507.0,754.0,23.6,61.2,1.7588,2004-07
2004-07-08,6:00:00,0.6,815.0,,3.3,670.0,44.0,971.0,44.0,1538.0,774.0,22.6,63.4,1.7136,2004-07
2004-07-08,7:00:00,0.9,868.0,,5.1,771.0,51.0,840.0,43.0,1608.0,860.0,22.9,62.6,1.7253,2004-07
2004-07-08,8:00:00,1.2,951.0,,7.7,886.0,74.0,742.0,51.0,1705.0,988.0,23.3,61.8,1.7504,2004-07
2004-07-08,9:00:00,2.0,1075.0,,10.5,996.0,115.0,649.0,84.0,1838.0,1113.0,25.4,56.2,1.7961,2004-07
2004-07-08,10:00:00,1.9,1058.0,,10.9,1012.0,109.0,676.0,96.0,1782.0,1063.0,30.6,41.9,1.8104,2004-07
2004-07-08,11:00:00,1.7,1012.0,,8.4,914.0,80.0,760.0,88.0,1653.0,858.0,33.5,34.0,1.73,2004-07
2004-07-08,12:00:00,1.2,929.0,,6.0,811.0,57.0,862.0,67.0,1541.0,642.0,35.5,29.8,1.7004,2004-07
2004-07-08,13:00:00,1.1,902.0,,6.0,813.0,56.0,875.0,64.0,1518.0,588.0,37.5,24.7,1.5637,2004-07
2004-07-08,14:00:00,1.0,836.0,,4.7,750.0,43.0,960.0,54.0,1390.0,484.0,35.1,25.2,1.402,2004-07
2004-07-08,15:00:00,1.0,858.0,,5.3,776.0,43.0,947.0,56.0,1431.0,498.0,38.1,21.1,1.3863,2004-07
2004-07-08,16:00:00,1.0,886.0,,5.8,803.0,51.0,939.0,68.0,1460.0,538.0,38.5,21.8,1.4653,2004-07
2004-07-08,17:00:00,1.2,974.0,,6.5,833.0,46.0,864.0,67.0,1577.0,565.0,36.8,29.5,1.8037,2004-07
2004-07-08,18:00:00,1.6,1008.0,,8.4,915.0,71.0,783.0,95.0,1643.0,672.0,34.9,33.4,1.8384,2004-07
2004-07-08,19:00:00,1.6,990.0,,8.3,912.0,65.0,777.0,86.0,1648.0,689.0,32.2,37.4,1.7655,2004-07
2004-07-08,20:00:00,1.6,981.0,,8.4,917.0,78.0,740.0,93.0,1649.0,714.0,29.7,41.7,1.7081,2004-07
2004-07-08,21:00:00,1.3,954.0,,6.4,828.0,51.0,793.0,68.0,1589.0,631.0,27.7,47.4,1.7344,2004-07
2004-07-08,22:00:00,1.9,1030.0,,10.3,988.0,84.0,686.0,95.0,1751.0,829.0,27.3,49.4,1.7602,2004-07
2004-07-08,23:00:00,1.9,1033.0,,10.9,1011.0,89.0,681.0,93.0,1768.0,875.0,26.3,51.3,1.7251,2004-07
2004-07-09,0:00:00,1.2,966.0,,5.2,774.0,,859.0,,1352.0,644.0,24.6,40.5,1.2362,2004-07
2004-07-09,1:00:00,0.8,888.0,,3.0,653.0,,973.0,,1272.0,497.0,24.2,43.8,1.3057,2004-07
2004-07-09,2:00:00,0.6,847.0,,2.7,634.0,,1012.0,,1258.0,525.0,24.0,43.7,1.2876,2004-07
2004-07-09,3:00:00,0.6,856.0,,3.6,687.0,,955.0,,1260.0,726.0,21.9,48.3,1.2522,2004-07
2004-07-09,4:00:00,0.6,881.0,,4.4,735.0,,876.0,,1308.0,783.0,22.4,47.2,1.2593,2004-07
2004-07-09,5:00:00,0.7,882.0,,4.0,711.0,,936.0,,1310.0,741.0,22.9,46.5,1.2861,2004-07
2004-07-09,6:00:00,1.3,1016.0,,7.7,888.0,169.0,776.0,64.0,1485.0,1040.0,23.1,47.0,1.3122,2004-07
2004-07-09,7:00:00,2.5,1228.0,,13.9,1113.0,231.0,628.0,72.0,1719.0,1324.0,23.7,46.2,1.3376,2004-07
2004-07-09,8:00:00,3.4,1311.0,,22.0,1350.0,232.0,529.0,73.0,1957.0,1486.0,25.8,41.9,1.3688,2004-07
2004-07-09,9:00:00,2.1,1081.0,,10.2,983.0,145.0,703.0,64.0,1546.0,1079.0,27.3,38.3,1.3669,2004-07
2004-07-09,10:00:00,2.2,1104.0,,10.4,993.0,170.0,705.0,74.0,1539.0,1081.0,31.0,29.1,1.2885,2004-07
2004-07-09,11:00:00,1.7,991.0,,8.0,898.0,214.0,787.0,89.0,1412.0,806.0,31.6,25.5,1.1638,2004-07
2004-07-09,12:00:00,2.1,1008.0,,10.1,980.0,,755.0,,1465.0,825.0,32.5,21.2,1.0173,2004-07
2004-07-09,13:00:00,2.2,986.0,,10.7,1005.0,,752.0,,1439.0,907.0,31.7,20.5,0.9428,2004-07
2004-07-09,14:00:00,1.4,948.0,,7.9,893.0,,828.0,,1374.0,768.0,31.5,21.5,0.9768,2004-07
2004-07-09,15:00:00,1.4,919.0,,7.1,862.0,,851.0,,1293.0,697.0,31.6,20.8,0.9562,2004-07
2004-07-09,16:00:00,1.6,958.0,,9.0,940.0,,820.0,,1380.0,728.0,32.4,19.4,0.9279,2004-07
2004-07-09,17:00:00,2.3,1037.0,,11.2,1021.0,,747.0,,1451.0,786.0,31.7,20.3,0.9336,2004-07
2004-07-09,18:00:00,3.3,1120.0,,16.0,1181.0,,653.0,,1604.0,1028.0,31.1,21.0,0.9337,2004-07
2004-07-09,19:00:00,4.1,1205.0,,19.9,1294.0,,579.0,,1744.0,1317.0,28.9,25.4,0.9933,2004-07
2004-07-09,20:00:00,3.3,1172.0,,15.3,1159.0,,597.0,,1653.0,1290.0,27.4,30.8,1.1112,2004-07
2004-07-09,21:00:00,2.2,1088.0,,11.1,1019.0,,668.0,,1554.0,1165.0,26.3,34.1,1.1453,2004-07
2004-07-09,22:00:00,,1055.0,,10.0,979.0,,694.0,,1517.0,1086.0,25.4,35.2,1.1288,2004-07
2004-07-09,23:00:00,,,,,,,,,,,,,,2004-07
2004-07-10,0:00:00,,1171,,9.9,972,,650,,1529,1181,20.3,64.2,1.5063,2004-07
2004-07-10,1:00:00,,1002,,5.0,762,,814,,1385,954,21.4,60.6,1.5236,2004-07
2004-07-10,2:00:00,,950,,3.7,696,,894,,1375,875,20.3,66.3,1.5657,2004-07
2004-07-10,3:00:00,,930,,3.1,660,,925,,1321,838,20.9,62.2,1.5182,2004-07
2004-07-10,4:00:00,,924,,2.9,643,,948,,1329,825,19.9,66.1,1.5198,2004-07
2004-07-10,5:00:00,,994,,4.4,732,,852,,1400,882,19.8,67.1,1.5305,2004-07
2004-07-10,6:00:00,,1089,,7.4,873,,741,,1479,990,20.1,64.4,1.4967,2004-07
2004-07-10,7:00:00,,1468,,19.4,1280,,518,,1899,1423,19.7,66.4,1.5035,2004-07
2004-07-10,8:00:00,,1696,,37.1,1711,,383,,2464,1823,20.9,62.4,1.5226,2004-07
2004-07-10,9:00:00,,1479,,22.2,1357,,491,,1937,1581,22.5,57.0,1.5314,2004-07
2004-07-10,10:00:00,,1425,,18.5,1255,,516,,1864,1500,23.5,53.4,1.5241,2004-07
2004-07-10,11:00:00,,1279,,14.0,1116,,587,,1668,1268,24.7,48.2,1.4802,2004-07
2004-07-10,12:00:00,,1319,,15.5,1165,,571,,1743,1230,27.1,40.9,1.4405,2004-07
2004-07-10,13:00:00,,1329,,15.7,1172,,561,,1739,1204,25.9,44.2,1.4576,2004-07
2004-07-10,14:00:00,,1327,,15.7,1172,,566,,1747,1205,26.9,41.8,1.4555,2004-07
2004-07-10,15:00:00,,1282,,12.7,1075,,605,,1651,1103,27.2,40.7,1.4481,2004-07
2004-07-10,16:00:00,2.9,1342,,15.3,1157,267.0,572,87.0,1707,1195,28.6,37.6,1.4468,2004-07
2004-07-10,17:00:00,5.4,1623,,28.8,1522,398.0,447,111.0,2110,1618,28.0,38.5,1.437,2004-07
2004-07-10,18:00:00,5.3,1576,,26.1,1458,418.0,463,119.0,2024,1637,25.2,45.8,1.4464,2004-07
2004-07-10,19:00:00,6.7,1747,,37.1,1709,515.0,399,128.0,2370,1876,24.0,50.6,1.4892,2004-07
2004-07-10,20:00:00,7.0,1757,,35.7,1680,669.0,396,117.0,2280,1959,23.2,54.7,1.5296,2004-07
2004-07-10,21:00:00,2.8,1331,,16.5,1194,326.0,559,92.0,1715,1477,22.3,57.1,1.5219,2004-07
2004-07-10,22:00:00,1.7,1182,,11.0,1016,209.0,658,73.0,1572,1210,21.8,58.2,1.5036,2004-07
2004-07-10,23:00:00,1.7,1162,,10.8,1008,183.0,658,60.0,1556,1160,20.9,61.3,1.4923,2004-07
2004-07-11,0:00:00,1.9,1072,,7.5,880,224.0,767,80.0,1318,928,18.0,60.4,1.2331,2004-07
2004-07-11,1:00:00,2.0,1075,,8.4,917,231.0,737,87.0,1354,1037,17.5,60.7,1.2009,2004-07
2004-07-11,2:00:00,1.4,992,,6.9,853,177.0,796,79.0,1305,930,17.5,59.4,1.1768,2004-07
2004-07-11,3:00:00,1.2,914,,4.6,741,,891,,1210,803,17.1,59.2,1.1477,2004-07
2004-07-11,4:00:00,,854,,3.8,700,98.0,980,56.0,1151,665,17.0,52.3,1.0009,2004-07
2004-07-11,5:00:00,0.7,774,,2.1,591,64.0,1151,42.0,1044,533,16.1,49.8,0.9021,2004-07
2004-07-11,6:00:00,0.4,757,,1.5,542,44.0,1339,31.0,1004,449,15.5,51.5,0.9026,2004-07
